YEAR,MONTH,DISTRICT,Brightness,Confidence,ThermalData,FRP,DayNight
2016,3,CHITAWAN,320.4,72,298.2,21.3,D
2016,3,TAPLEJUNG,322.8,79,292.4,19.1,D
2016,3,PARSA,317.9,62,300.8,13.2,D
2016,3,PARSA,315.4,48,300.1,8.9,D
2016,3,TAPLEJUNG,306.7,42,290.9,5.9,D
2016,3,TAPLEJUNG,307.0,48,293.9,6.3,D
2016,3,SINDHULI,315.2,47,300.3,9.6,D
2016,3,UDAYAPUR,317.0,61,302.9,8.2,D
2016,3,CHITAWAN,323.9,77,298.8,27.7,D
2016,3,SINDHULI,316.2,61,300.4,10.6,D
2016,3,KABHREPALANCHOK,317.0,63,301.5,12.7,D
2016,3,RAUTAHAT,319.4,68,301.5,13.4,D
2016,3,CHITAWAN,311.0,35,298.0,7.8,D
2016,3,DHADING,312.3,60,298.2,10.2,D
2016,3,ACHHAM,312.7,46,300.0,19.4,D
2016,3,BAJURA,311.0,30,296.6,18.3,D
2016,3,BAITADI,311.2,41,297.7,14.3,D
2016,3,BAJURA,311.1,39,296.1,21.6,D
2016,3,DOTI,313.6,60,300.8,22.1,D
2016,3,KHOTANG,320.9,60,302.2,10.3,D
2016,3,MORANG,318.2,59,304.0,7.0,D
2016,3,DANG,312.4,55,299.2,11.3,D
2016,3,SINDHULI,313.8,43,300.1,7.0,D
2016,3,SINDHULI,321.0,57,302.8,12.4,D
2016,3,BAJHANG,325.3,77,298.4,61.0,D
2016,3,TAPLEJUNG,302.2,23,288.6,4.4,D
2016,3,PARSA,319.6,68,300.9,13.7,D
2016,3,BARA,316.5,57,301.4,9.5,D
2016,3,SANKHUWASABHA,315.4,73,296.1,11.4,D
2016,3,TERHATHUM,322.4,59,308.4,7.9,D
2016,3,SINDHULI,314.6,40,301.0,6.2,D
2016,3,SAPTARI,322.6,64,305.9,10.2,D
2016,3,ILAM,317.4,38,304.5,5.4,D
2016,3,TERHATHUM,323.7,47,308.0,9.4,D
2016,3,MORANG,320.3,58,306.2,6.7,D
2016,3,BAJURA,314.1,65,295.6,28.4,D
2016,3,SINDHULI,313.1,36,298.9,6.5,D
2016,3,UDAYAPUR,318.7,40,304.6,6.0,D
2016,3,KHOTANG,320.0,56,302.3,9.1,D
2016,3,NAWALPARASI,310.4,47,297.5,8.3,D
2016,3,BARDIYA,317.5,28,301.6,10.0,D
2016,3,BANKE,322.5,67,306.6,13.2,D
2016,3,RUPANDEHI,317.0,38,302.6,9.0,D
2016,3,DOTI,323.3,76,304.3,16.1,D
2016,3,BANKE,319.6,52,305.3,8.5,D
2016,3,KALIKOT,312.0,31,298.1,8.4,D
2016,3,NAWALPARASI,319.8,69,298.1,28.8,D
2016,3,BANKE,320.1,58,307.1,9.9,D
2016,3,TERHATHUM,322.1,44,302.4,46.6,D
2016,3,UDAYAPUR,324.5,40,307.6,44.5,D
2016,3,PARSA,319.3,67,300.2,24.1,D
2016,3,SALYAN,318.8,66,304.0,10.4,D
2016,3,NAWALPARASI,313.2,44,298.3,14.2,D
2016,3,LAMJUNG,313.9,56,295.3,18.0,D
2016,3,BANKE,322.6,67,306.4,13.0,D
2016,3,CHITAWAN,313.0,35,298.1,11.9,D
2016,3,UDAYAPUR,328.6,74,307.9,68.0,D
2016,3,NAWALPARASI,313.8,36,299.8,10.8,D
2016,3,NAWALPARASI,313.2,32,299.7,10.5,D
2016,3,NAWALPARASI,318.1,63,299.6,18.4,D
2016,3,TAPLEJUNG,319.1,70,292.2,75.2,D
2016,3,TAPLEJUNG,314.3,61,292.7,52.2,D
2016,3,PANCHTHAR,324.0,75,303.6,62.5,D
2016,3,BARDIYA,319.0,48,301.6,11.6,D
2016,3,ACHHAM,321.2,75,305.6,14.3,D
2016,3,ACHHAM,319.3,65,301.7,11.7,D
2016,3,DOLAKHA,301.0,36,285.0,7.4,N
2016,3,ACHHAM,312.7,43,299.8,5.9,D
2016,3,NAWALPARASI,310.6,49,295.5,15.4,D
2016,3,BANKE,320.7,60,301.4,12.9,D
2016,3,MYAGDI,304.8,32,290.5,10.1,D
2016,3,ACHHAM,313.9,71,298.3,9.3,D
2016,3,SOLUKHUMBU,318.6,65,287.7,26.8,D
2016,3,DHANKUTA,319.7,67,298.1,18.1,D
2016,3,DHANKUTA,317.7,70,298.5,14.5,D
2016,3,PARSA,311.2,54,291.0,16.2,D
2016,3,CHITAWAN,314.0,54,294.4,22.6,D
2016,3,DHADING,314.0,58,294.0,23.0,D
2016,3,BHOJPUR,316.9,57,297.0,13.5,D
2016,3,CHITAWAN,316.2,69,294.3,30.8,D
2016,3,PARSA,312.4,56,293.0,17.1,D
2016,3,BHOJPUR,315.9,57,297.3,10.4,D
2016,3,TANAHU,303.7,56,291.0,5.6,N
2016,3,CHITAWAN,303.1,50,292.9,3.9,N
2016,3,KABHREPALANCHOK,305.2,64,290.4,6.9,N
2016,3,NUWAKOT,300.9,35,290.6,3.9,N
2016,3,KAPILBASTU,307.3,45,285.6,18.5,D
2016,3,RAMECHHAP,313.1,70,278.8,28.1,D
2016,3,KAPILBASTU,308.7,53,285.6,23.2,D
2016,3,PARSA,319.7,76,297.0,13.9,D
2016,3,DADELDHURA,317.9,34,301.6,7.6,D
2016,3,DADELDHURA,324.4,73,304.4,12.7,D
2016,3,ACHHAM,315.6,29,302.7,6.0,D
2016,3,DADELDHURA,318.3,49,303.3,6.3,D
2016,3,KALIKOT,308.6,37,289.1,9.6,D
2016,3,KAPILBASTU,316.5,48,302.4,7.0,D
2016,3,NAWALPARASI,321.0,61,301.3,13.9,D
2016,3,BANKE,318.9,58,304.3,7.9,D
2016,3,BANKE,324.5,67,306.2,10.6,D
2016,3,BANKE,317.8,61,305.2,6.9,D
2016,3,BANKE,329.8,78,306.3,16.6,D
2016,3,MAKAWANPUR,312.5,47,298.3,8.9,D
2016,3,DANG,319.3,50,304.3,7.8,D
2016,3,GORKHA,312.8,48,299.9,6.8,D
2016,3,KAPILBASTU,319.2,32,302.9,8.5,D
2016,3,BANKE,323.1,54,306.6,8.7,D
2016,3,DADELDHURA,316.0,48,301.2,36.2,D
2016,3,DANG,303.6,56,292.3,10.5,N
2016,3,RUPANDEHI,310.8,81,294.3,14.4,N
2016,3,ACHHAM,302.9,52,291.0,13.5,N
2016,3,ACHHAM,300.0,12,289.8,6.2,N
2016,3,RAUTAHAT,314.5,51,292.8,5.8,D
2016,3,ACHHAM,316.3,40,303.9,8.6,D
2016,3,RUPANDEHI,319.3,50,303.1,9.4,D
2016,3,DADELDHURA,318.1,25,305.6,8.6,D
2016,3,SURKHET,318.6,69,303.2,10.1,D
2016,3,ARGHAKHANCHI,322.3,59,303.6,11.8,D
2016,3,DANG,320.0,49,305.0,6.9,D
2016,3,DANG,348.4,94,306.9,51.9,D
2016,3,ARGHAKHANCHI,326.4,70,305.8,14.5,D
2016,3,ACHHAM,328.6,82,305.3,24.1,D
2016,3,ARGHAKHANCHI,322.6,57,305.6,9.9,D
2016,3,SURKHET,319.4,59,302.4,12.0,D
2016,3,KAILALI,324.5,75,307.2,16.2,D
2016,3,LALITPUR,306.4,36,278.0,5.2,D
2016,3,CHITAWAN,320.8,60,299.8,9.6,D
2016,3,CHITAWAN,316.8,34,300.4,6.4,D
2016,3,DANG,327.4,77,305.6,16.0,D
2016,3,DANG,322.9,55,304.7,11.7,D
2016,3,SALYAN,325.9,78,301.3,17.3,D
2016,3,SALYAN,316.2,25,297.2,6.2,D
2016,3,ACHHAM,320.7,74,303.4,12.3,D
2016,3,MAKAWANPUR,314.5,71,282.3,11.2,D
2016,3,MAKAWANPUR,309.0,42,279.0,6.3,D
2016,3,CHITAWAN,316.0,37,296.9,7.5,D
2016,3,CHITAWAN,314.4,24,299.0,5.8,D
2016,3,KAPILBASTU,321.1,50,300.2,13.1,D
2016,3,ACHHAM,324.5,77,305.7,17.7,D
2016,3,DAILEKH,317.8,63,304.2,8.8,D
2016,3,DOTI,320.5,53,305.1,11.1,D
2016,3,DOTI,321.0,57,306.5,11.1,D
2016,3,DANG,322.3,70,307.9,9.1,D
2016,3,KANCHANPUR,330.4,67,300.3,29.8,D
2016,3,KAPILBASTU,321.1,55,302.1,10.4,D
2016,3,DHADING,331.4,84,307.2,18.6,D
2016,3,DADELDHURA,317.1,48,305.5,9.5,D
2016,3,DOTI,315.9,59,298.9,11.4,D
2016,3,KAPILBASTU,303.0,53,291.1,10.2,N
2016,3,DANG,301.0,31,288.7,9.6,N
2016,3,BANKE,321.5,53,304.7,7.9,D
2016,3,DANG,322.5,68,305.4,10.2,D
2016,3,MAKAWANPUR,319.2,71,300.0,10.6,D
2016,3,BARDIYA,320.3,66,303.4,11.0,D
2016,3,SALYAN,319.0,68,301.4,9.2,D
2016,3,SALYAN,316.7,60,300.8,7.3,D
2016,3,KAPILBASTU,318.1,61,300.8,9.2,D
2016,3,GORKHA,322.1,77,298.0,13.1,D
2016,3,BANKE,322.1,71,305.5,8.7,D
2016,3,SALYAN,323.9,77,304.3,13.7,D
2016,3,ARGHAKHANCHI,317.1,61,298.7,8.9,D
2016,3,DANG,319.5,64,305.1,9.9,D
2016,3,SALYAN,320.8,65,304.4,9.3,D
2016,3,MAKAWANPUR,317.0,54,295.7,7.6,D
2016,3,SALYAN,311.2,39,294.0,19.8,D
2016,3,CHITAWAN,324.3,74,298.6,18.9,D
2016,3,PARSA,316.9,48,300.1,6.8,D
2016,3,SALYAN,318.6,40,300.6,14.5,D
2016,3,SALYAN,318.3,45,300.0,15.2,D
2016,3,SALYAN,300.4,26,287.6,6.1,N
2016,3,BAITADI,300.4,26,288.7,4.9,N
2016,3,SURKHET,303.7,52,292.5,5.0,N
2016,3,SURKHET,307.1,70,292.7,7.3,N
2016,3,DADELDHURA,303.7,57,292.0,5.2,N
2016,4,JAJARKOT,306.6,23,281.7,8.5,D
2016,4,TANAHU,319.0,75,298.0,11.7,D
2016,4,SARLAHI,319.2,69,300.0,7.6,D
2016,4,JAJARKOT,307.8,37,283.6,10.1,D
2016,4,DADELDHURA,318.5,41,300.6,9.1,D
2016,4,KAILALI,317.1,47,301.9,7.9,D
2016,4,SALYAN,319.9,65,300.2,15.0,D
2016,4,ACHHAM,317.9,62,301.8,12.6,D
2016,4,SURKHET,300.2,20,288.7,5.5,N
2016,4,CHITAWAN,302.8,51,287.4,5.6,N
2016,4,SARLAHI,324.3,75,300.3,23.7,D
2016,4,CHITAWAN,318.7,45,299.2,19.2,D
2016,4,DANG,303.0,53,283.8,5.1,N
2016,4,DANG,309.6,78,283.2,9.5,N
2016,4,ILAM,315.7,29,299.3,7.3,D
2016,4,JUMLA,310.0,24,293.9,23.0,D
2016,4,SINDHULI,324.6,73,297.9,22.2,D
2016,4,PARSA,316.2,54,297.0,11.2,D
2016,4,JUMLA,311.6,42,293.4,27.1,D
2016,4,CHITAWAN,319.6,52,298.6,16.9,D
2016,4,PARSA,320.4,39,300.0,13.2,D
2016,4,CHITAWAN,317.4,44,297.1,11.6,D
2016,4,PARSA,319.2,55,299.2,12.4,D
2016,4,CHITAWAN,318.3,59,298.2,13.1,D
2016,4,SALYAN,322.1,57,301.4,13.5,D
2016,4,SALYAN,320.1,54,300.7,12.5,D
2016,4,KAILALI,308.3,41,282.3,6.1,D
2016,4,SURKHET,327.5,82,297.3,21.7,D
2016,4,DOTI,305.1,36,279.1,7.7,D
2016,4,DOTI,309.8,62,276.7,10.6,D
2016,4,GORKHA,301.9,45,287.1,5.0,N
2016,4,CHITAWAN,305.5,64,294.3,5.7,N
2016,4,DOTI,302.1,47,282.7,8.8,N
2016,4,PYUTHAN,319.5,65,303.2,57.2,D
2016,4,PYUTHAN,320.6,70,304.1,66.2,D
2016,4,SALYAN,314.2,62,299.9,34.3,D
2016,4,DANG,329.6,72,310.6,11.7,D
2016,4,HUMLA,317.9,75,288.5,13.8,D
2016,4,NAWALPARASI,322.5,54,303.7,10.3,D
2016,4,KAILALI,328.9,82,304.8,20.3,D
2016,4,SALYAN,326.2,62,308.1,9.5,D
2016,4,KAPILBASTU,325.3,48,309.2,8.3,D
2016,4,SURKHET,316.4,30,299.3,5.6,D
2016,4,JAJARKOT,323.2,70,306.0,7.2,D
2016,4,CHITAWAN,326.7,73,303.7,13.7,D
2016,4,PARSA,338.0,85,307.2,30.3,D
2016,4,CHITAWAN,322.4,61,303.4,9.2,D
2016,4,RUKUM,313.3,45,295.3,8.2,D
2016,4,PARSA,325.5,69,303.8,12.9,D
2016,4,PARSA,322.5,46,304.3,9.4,D
2016,4,DANG,332.8,75,309.3,16.1,D
2016,4,DANG,330.2,77,312.1,13.5,D
2016,4,NAWALPARASI,326.4,54,308.4,8.3,D
2016,4,SALYAN,334.5,84,309.7,23.6,D
2016,4,BANKE,323.8,68,306.2,7.8,D
2016,4,SALYAN,320.5,67,303.1,8.2,D
2016,4,SALYAN,322.7,37,305.8,9.3,D
2016,4,CHITAWAN,334.4,80,302.1,23.5,D
2016,4,CHITAWAN,324.7,41,304.7,11.6,D
2016,4,PARSA,340.0,87,306.4,34.1,D
2016,4,PARSA,324.0,59,303.8,11.9,D
2016,4,TANAHU,320.6,49,303.8,6.9,D
2016,4,TANAHU,326.5,68,304.3,16.1,D
2016,4,RUKUM,331.4,86,297.5,26.0,D
2016,4,DHADING,318.6,64,302.3,9.5,D
2016,4,KAILALI,316.0,48,288.2,7.3,D
2016,4,RUKUM,316.8,45,297.4,9.6,D
2016,4,SALYAN,324.4,76,299.9,13.1,D
2016,4,GULMI,323.7,78,300.5,14.0,D
2016,4,DANG,348.4,94,298.9,49.4,D
2016,4,DANG,340.0,89,299.2,34.6,D
2016,4,SALYAN,323.9,75,299.6,13.1,D
2016,4,DANG,326.9,76,295.2,15.7,D
2016,4,DANG,330.4,81,309.3,14.3,D
2016,4,ARGHAKHANCHI,312.0,14,282.2,5.2,D
2016,4,GULMI,331.8,85,300.7,23.0,D
2016,4,DANG,330.7,82,300.1,19.7,D
2016,4,ARGHAKHANCHI,314.1,38,292.3,8.1,D
2016,4,GULMI,331.8,85,298.4,23.3,D
2016,4,BANKE,309.1,76,295.4,21.6,N
2016,4,MAKAWANPUR,306.6,68,291.0,12.5,N
2016,4,PARSA,308.0,19,296.8,8.1,N
2016,4,NAWALPARASI,308.9,62,297.6,13.3,N
2016,4,PARSA,308.5,75,297.1,9.4,N
2016,4,DANG,312.0,84,292.6,27.7,N
2016,4,SALYAN,301.6,42,290.0,13.8,N
2016,4,SINDHULI,307.2,47,296.2,8.0,N
2016,4,BANKE,309.8,78,296.1,22.5,N
2016,4,GORKHA,310.7,81,293.7,15.5,N
2016,4,KABHREPALANCHOK,306.9,70,292.3,10.2,N
2016,4,MAKAWANPUR,306.4,68,290.9,11.5,N
2016,4,DHADING,311.5,76,292.0,17.1,N
2016,4,GORKHA,308.1,73,292.3,13.7,N
2016,4,GORKHA,303.4,36,291.3,9.7,N
2016,4,DHADING,304.0,58,291.8,8.6,N
2016,4,MAKAWANPUR,310.4,80,291.1,16.7,N
2016,4,SURKHET,304.7,61,290.2,7.3,N
2016,4,SURKHET,311.4,82,290.9,12.2,N
2016,4,CHITAWAN,308.6,48,297.4,11.5,N
2016,4,BARDIYA,307.0,70,292.5,7.8,N
2016,4,ARGHAKHANCHI,310.3,80,287.2,15.2,N
2016,4,BANKE,313.9,87,287.3,15.2,N
2016,4,DANG,301.0,16,288.0,4.4,N
2016,4,DANG,304.0,51,288.6,6.4,N
2016,4,BANKE,316.5,87,288.9,18.1,N
2016,4,DANG,300.2,20,284.3,7.1,N
2016,4,DADELDHURA,302.1,47,290.3,5.2,N
2016,4,ARGHAKHANCHI,302.3,15,291.0,4.0,N
2016,4,ARGHAKHANCHI,302.9,26,292.3,5.6,N
2016,4,KAPILBASTU,301.1,38,290.6,5.1,N
2016,4,DANG,300.5,7,278.6,6.2,N
2016,4,DANG,300.7,8,278.2,6.7,N
2016,4,GULMI,304.3,59,288.1,11.8,N
2016,4,OKHALDHUNGA,322.4,70,286.4,15.8,D
2016,4,SINDHULI,313.3,61,289.4,4.8,D
2016,4,SINDHULI,322.7,63,287.9,13.9,D
2016,4,SINDHULI,310.6,44,283.6,6.5,D
2016,4,BARA,325.6,80,302.1,10.7,D
2016,4,SINDHULI,321.4,36,287.8,12.1,D
2016,4,SINDHULI,313.2,43,288.5,4.4,D
2016,4,BARA,330.7,84,303.8,17.3,D
2016,4,BARA,330.3,72,300.9,18.1,D
2016,4,SINDHULI,324.3,64,288.3,14.5,D
2016,4,MORANG,334.8,87,293.6,29.5,D
2016,4,MORANG,339.0,89,290.6,36.9,D
2016,4,BARA,330.1,73,301.1,18.3,D
2016,4,NUWAKOT,321.9,62,307.4,10.7,D
2016,4,PARSA,336.9,87,294.4,30.0,D
2016,4,DHADING,328.7,75,311.7,12.2,D
2016,4,DHADING,331.1,82,309.2,15.5,D
2016,4,DHADING,320.3,46,304.1,8.0,D
2016,4,CHITAWAN,331.2,71,305.4,19.1,D
2016,4,DHADING,330.5,82,309.7,18.6,D
2016,4,DHADING,324.2,75,307.0,10.5,D
2016,4,MAKAWANPUR,320.8,53,301.4,8.5,D
2016,4,MAKAWANPUR,331.5,82,306.2,20.6,D
2016,4,ARGHAKHANCHI,324.3,77,295.9,20.1,D
2016,4,MYAGDI,316.8,45,293.0,10.9,D
2016,4,TANAHU,324.2,60,306.3,9.4,D
2016,4,NAWALPARASI,317.0,44,296.9,5.4,D
2016,4,NAWALPARASI,321.3,37,301.9,8.1,D
2016,4,MAKAWANPUR,320.9,72,299.4,9.1,D
2016,4,NAWALPARASI,323.9,65,302.9,8.8,D
2016,4,NAWALPARASI,337.1,86,300.9,30.4,D
2016,4,PALPA,316.0,54,298.1,6.8,D
2016,4,PALPA,331.3,83,297.9,25.4,D
2016,4,PALPA,328.7,80,297.7,21.2,D
2016,4,TANAHU,323.5,72,307.0,9.2,D
2016,4,DOLAKHA,314.8,52,296.7,6.3,D
2016,4,PARSA,321.3,54,297.8,9.4,D
2016,4,DOLAKHA,317.3,55,294.6,8.5,D
2016,4,LAMJUNG,323.3,76,302.9,14.3,D
2016,4,PARSA,341.6,90,299.9,36.1,D
2016,4,PARSA,358.8,99,303.5,74.8,D
2016,4,PARSA,326.7,61,300.6,13.0,D
2016,4,MAKAWANPUR,321.9,69,299.6,11.6,D
2016,4,CHITAWAN,316.4,23,299.3,6.5,D
2016,4,PARSA,335.5,86,301.2,24.2,D
2016,4,DOLAKHA,376.1,100,294.9,129.9,D
2016,4,DOLAKHA,335.8,69,288.5,30.3,D
2016,4,SINDHUPALCHOK,321.4,61,304.5,8.3,D
2016,4,BHAKTAPUR,326.8,78,303.2,15.4,D
2016,4,GORKHA,320.6,69,293.6,12.2,D
2016,4,LALITPUR,327.0,64,305.3,17.4,D
2016,4,CHITAWAN,330.4,76,305.5,17.9,D
2016,4,NAWALPARASI,318.1,22,300.9,5.4,D
2016,4,NAWALPARASI,329.2,79,302.5,18.5,D
2016,4,NAWALPARASI,319.4,43,302.4,6.8,D
2016,4,CHITAWAN,322.8,43,304.3,8.3,D
2016,4,NAWALPARASI,324.2,70,299.1,12.2,D
2016,4,CHITAWAN,323.9,46,304.1,10.0,D
2016,4,GULMI,328.1,83,303.2,20.0,D
2016,4,CHITAWAN,323.1,29,302.8,9.4,D
2016,4,NAWALPARASI,322.5,69,303.8,8.9,D
2016,4,NAWALPARASI,329.9,80,299.3,19.4,D
2016,4,CHITAWAN,321.6,41,303.5,6.4,D
2016,4,BARA,326.3,60,302.5,13.0,D
2016,4,PARSA,321.2,59,295.6,8.4,D
2016,4,PARSA,316.1,39,293.9,5.0,D
2016,4,NUWAKOT,325.0,76,304.1,12.0,D
2016,4,PALPA,320.4,25,302.8,9.9,D
2016,4,PALPA,323.5,74,303.8,14.6,D
2016,4,PALPA,322.7,69,302.2,13.9,D
2016,4,PARSA,327.7,70,298.6,14.9,D
2016,4,ARGHAKHANCHI,317.6,67,290.7,14.7,D
2016,4,PARSA,332.7,84,298.7,21.9,D
2016,4,CHITAWAN,331.5,82,296.0,23.5,D
2016,4,MAKAWANPUR,320.0,60,301.2,8.1,D
2016,4,MAKAWANPUR,322.7,73,305.9,10.2,D
2016,4,MAKAWANPUR,326.0,69,306.3,12.7,D
2016,4,MAKAWANPUR,342.9,91,307.0,37.4,D
2016,4,MAKAWANPUR,338.8,88,302.0,32.7,D
2016,4,DHADING,340.1,89,311.8,30.2,D
2016,4,DHADING,330.0,81,307.8,15.9,D
2016,4,DHADING,323.4,71,308.6,7.6,D
2016,4,PARSA,337.2,88,294.4,30.6,D
2016,4,CHITAWAN,335.1,85,299.5,28.0,D
2016,4,DANG,304.5,52,292.6,8.3,N
2016,4,MAKAWANPUR,303.3,42,276.5,19.6,N
2016,4,NAWALPARASI,309.1,77,297.5,14.2,N
2016,4,SURKHET,301.8,35,289.8,5.5,N
2016,4,GULMI,302.8,51,288.0,12.1,N
2016,4,GULMI,300.7,32,288.4,9.7,N
2016,4,BARDIYA,304.4,60,293.9,7.7,N
2016,4,ARGHAKHANCHI,306.2,64,294.0,10.0,N
2016,4,CHITAWAN,308.7,75,296.9,15.5,N
2016,4,SYANGJA,306.1,67,293.9,13.7,N
2016,4,DANG,303.9,57,293.8,7.0,N
2016,4,PYUTHAN,304.0,58,293.6,8.9,N
2016,4,NAWALPARASI,306.2,2,295.7,10.7,N
2016,4,KAPILBASTU,307.8,28,296.9,10.3,N
2016,4,KAPILBASTU,308.1,58,296.6,10.2,N
2016,4,KAPILBASTU,309.1,72,296.5,11.6,N
2016,4,KAILALI,301.8,34,289.3,6.6,N
2016,4,KABHREPALANCHOK,300.5,28,289.6,15.3,N
2016,4,SINDHULI,319.7,36,307.0,6.6,D
2016,4,SINDHULI,326.5,66,308.4,11.4,D
2016,4,DANG,328.8,60,311.6,14.4,D
2016,4,DANG,337.9,84,313.4,30.2,D
2016,4,RUPANDEHI,322.0,23,308.2,7.7,D
2016,4,RUPANDEHI,322.0,49,308.5,9.4,D
2016,4,PARSA,320.2,52,305.6,8.6,D
2016,4,PARSA,328.7,42,309.1,11.8,D
2016,4,KAPILBASTU,331.0,62,313.5,16.5,D
2016,4,SALYAN,325.4,62,306.0,14.5,D
2016,4,RUPANDEHI,322.1,56,305.5,11.3,D
2016,4,ARGHAKHANCHI,328.8,65,312.8,13.9,D
2016,4,KAPILBASTU,327.4,62,314.5,9.8,D
2016,4,SINDHULI,325.0,35,311.2,9.0,D
2016,4,DHANUSHA,330.7,68,314.0,12.7,D
2016,4,MAHOTTARI,335.4,82,314.3,18.2,D
2016,4,BANKE,323.1,55,308.8,10.0,D
2016,4,SINDHULI,323.8,51,308.9,7.7,D
2016,4,PARSA,334.3,71,308.9,19.2,D
2016,4,MAKAWANPUR,325.2,52,298.2,16.8,D
2016,4,MAKAWANPUR,323.6,64,303.4,13.9,D
2016,4,MAKAWANPUR,326.4,71,306.9,13.6,D
2016,4,MAKAWANPUR,331.5,80,308.5,19.4,D
2016,4,DANG,322.8,45,310.7,9.8,D
2016,4,DANG,337.7,84,309.3,35.4,D
2016,4,DANG,322.1,25,309.6,9.3,D
2016,4,DHADING,323.0,59,308.4,7.2,D
2016,4,SALYAN,325.8,71,309.7,17.7,D
2016,4,PARSA,334.1,81,311.3,20.7,D
2016,4,DHADING,322.0,32,308.7,5.9,D
2016,4,KAPILBASTU,322.4,48,310.4,7.5,D
2016,4,KAPILBASTU,327.1,69,314.1,13.4,D
2016,4,MAKAWANPUR,319.2,35,307.3,5.6,D
2016,4,MAKAWANPUR,323.6,66,304.3,13.1,D
2016,4,MAHOTTARI,328.7,48,315.0,10.6,D
2016,4,KAPILBASTU,348.6,93,311.8,51.3,D
2016,4,DHADING,319.4,53,305.5,7.7,D
2016,4,DHADING,321.6,47,305.1,7.4,D
2016,4,KAPILBASTU,325.3,55,310.3,11.1,D
2016,4,KAPILBASTU,328.6,68,310.7,15.1,D
2016,4,KAPILBASTU,328.8,53,311.9,14.3,D
2016,4,KAPILBASTU,327.7,56,312.0,11.7,D
2016,4,DHANKUTA,313.1,23,302.5,7.1,D
2016,4,MAKAWANPUR,324.1,68,306.7,9.7,D
2016,4,BANKE,326.8,68,311.2,13.8,D
2016,4,CHITAWAN,322.8,62,307.5,9.2,D
2016,4,MAKAWANPUR,319.1,41,305.4,7.4,D
2016,4,BANKE,324.9,62,311.7,10.3,D
2016,4,NAWALPARASI,321.6,44,303.8,11.3,D
2016,4,NAWALPARASI,324.6,61,305.1,12.5,D
2016,4,NAWALPARASI,330.0,76,305.8,18.9,D
2016,4,NAWALPARASI,348.6,93,307.7,51.4,D
2016,4,NAWALPARASI,321.4,37,308.0,8.6,D
2016,4,PARSA,321.1,20,308.8,5.3,D
2016,4,UDAYAPUR,322.5,62,307.8,10.8,D
2016,4,LAMJUNG,320.7,57,305.1,8.6,D
2016,4,CHITAWAN,320.7,54,307.9,8.0,D
2016,4,MAKAWANPUR,322.2,64,308.1,7.3,D
2016,4,MAKAWANPUR,321.0,60,309.4,6.3,D
2016,4,MAKAWANPUR,321.1,47,307.4,7.7,D
2016,4,CHITAWAN,328.6,76,308.0,17.2,D
2016,4,KAPILBASTU,328.3,57,309.8,14.0,D
2016,4,DANG,325.0,40,310.6,9.8,D
2016,4,KAPILBASTU,333.5,80,313.3,21.8,D
2016,4,PARSA,322.8,61,307.0,9.4,D
2016,4,DOLAKHA,319.0,54,306.0,7.5,D
2016,4,PARSA,322.0,58,307.6,8.4,D
2016,4,BARA,319.9,41,306.0,5.9,D
2016,4,PARSA,323.6,59,310.2,7.8,D
2016,4,SALYAN,323.2,57,309.2,9.7,D
2016,4,KAPILBASTU,326.2,57,312.7,9.5,D
2016,4,ARGHAKHANCHI,325.1,62,309.5,13.5,D
2016,4,DOLAKHA,323.8,71,303.4,12.9,D
2016,4,DOLAKHA,355.6,98,308.4,68.2,D
2016,4,KAPILBASTU,326.8,50,313.5,9.2,D
2016,4,SYANGJA,320.6,42,307.1,5.7,D
2016,4,BARA,332.0,77,310.3,18.0,D
2016,4,BARA,350.4,94,311.1,49.2,D
2016,4,BARA,327.8,69,309.0,11.5,D
2016,4,SYANGJA,321.3,52,308.6,6.9,D
2016,4,BARA,338.0,85,309.3,26.5,D
2016,4,CHITAWAN,321.6,54,304.4,10.8,D
2016,4,NAWALPARASI,324.6,68,306.8,11.8,D
2016,4,CHITAWAN,329.7,73,305.3,18.7,D
2016,4,BARA,326.0,66,310.0,10.8,D
2016,4,PARSA,323.8,43,310.2,6.4,D
2016,4,KAPILBASTU,327.7,60,313.5,10.6,D
2016,4,KAPILBASTU,333.8,78,314.0,20.0,D
2016,4,KAPILBASTU,327.7,31,313.5,9.5,D
2016,4,KAPILBASTU,326.5,66,313.2,10.7,D
2016,4,SINDHULI,322.3,63,304.2,10.2,D
2016,4,SINDHULI,330.4,79,304.7,20.2,D
2016,4,SARLAHI,319.8,35,308.4,5.0,D
2016,4,SALYAN,323.0,24,308.1,11.5,D
2016,4,BANKE,324.0,63,309.8,13.7,D
2016,4,BANKE,322.7,41,309.7,11.0,D
2016,4,ARGHAKHANCHI,324.5,61,311.3,8.2,D
2016,4,ARGHAKHANCHI,341.2,87,313.1,37.0,D
2016,4,RUKUM,321.5,54,306.7,9.2,D
2016,4,BARA,325.8,66,310.9,9.5,D
2016,4,BANKE,331.0,77,310.1,24.6,D
2016,4,SALYAN,327.9,73,310.5,17.4,D
2016,4,DANG,323.0,48,309.5,9.2,D
2016,4,MORANG,315.0,31,304.8,7.4,D
2016,4,NAWALPARASI,323.4,53,308.4,9.3,D
2016,4,SINDHULI,325.0,58,308.8,9.6,D
2016,4,SINDHULI,317.4,24,305.6,4.7,D
2016,4,GORKHA,321.3,46,309.5,6.8,D
2016,4,GORKHA,323.6,70,309.1,9.7,D
