brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,OBJECTID,State,State_Code,District,Center,Area_SQKM
325.7,1.3,1.1,2017-04-01,1705,Terra,MODIS,100,6.2,297.2,30.3,N,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
311.6,4.4,1.9,2017-04-01,1947,Aqua,MODIS,83,6.2,292.0,96.9,N,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
308.8,4.4,1.9,2017-04-01,1947,Aqua,MODIS,76,6.2,291.8,78.8,N,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
331.5,1.4,1.2,2017-04-02,511,Terra,MODIS,81,6.2,306.4,31.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
321.2,1.2,1.1,2017-04-02,511,Terra,MODIS,55,6.2,304.9,12.4,D,0,587.0,Sudurpashchim,7.0,DOTI,Karki Bagar Durgamandaun,13.909
322.3,1.3,1.1,2017-04-02,511,Terra,MODIS,30,6.2,306.5,12.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
343.6,1.3,1.1,2017-04-02,511,Terra,MODIS,90,6.2,308.1,58.3,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
334.3,1.4,1.2,2017-04-02,511,Terra,MODIS,83,6.2,307.8,36.8,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
324.6,1.3,1.1,2017-04-02,511,Terra,MODIS,57,6.2,306.8,15.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
332.3,1.4,1.2,2017-04-02,511,Terra,MODIS,81,6.2,307.2,31.9,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
321.1,1.2,1.1,2017-04-02,511,Terra,MODIS,50,6.2,307.6,10.1,D,0,587.0,Sudurpashchim,7.0,DOTI,Karki Bagar Durgamandaun,13.909
324.9,1.4,1.2,2017-04-02,511,Terra,MODIS,38,6.2,308.1,16.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
322.2,1.4,1.2,2017-04-02,511,Terra,MODIS,52,6.2,307.3,11.6,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
324.4,1.4,1.2,2017-04-02,511,Terra,MODIS,56,6.2,307.9,14.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
320.9,2.1,1.4,2017-04-02,824,Aqua,MODIS,56,6.2,306.3,17.2,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
305.1,1.0,1.0,2017-04-02,2029,Aqua,MODIS,50,6.2,293.3,5.9,N,0,2526.0,Sudurpashchim,7.0,ACHHAM,Dhakari GaunPalika 1,51.6714
307.9,1.0,1.0,2017-04-02,2030,Aqua,MODIS,73,6.2,295.7,7.5,N,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
317.6,2.2,1.4,2017-04-03,554,Terra,MODIS,50,6.2,304.9,19.8,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
317.7,2.1,1.4,2017-04-03,554,Terra,MODIS,63,6.2,304.2,16.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
318.4,2.2,1.4,2017-04-03,554,Terra,MODIS,60,6.2,304.1,21.8,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
319.5,2.1,1.4,2017-04-03,554,Terra,MODIS,68,6.2,306.5,18.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
326.8,1.0,1.0,2017-04-03,728,Aqua,MODIS,59,6.2,309.3,10.3,D,0,2793.0,Bagmati,3.0,SINDHULI,Dudhouli,19.8374
325.4,1.3,1.1,2017-04-03,728,Aqua,MODIS,59,6.2,305.4,16.0,D,0,3543.0,Lumbini,5.0,NAWALPARASI_W,Ramgram,10.4378
321.3,1.5,1.2,2017-04-03,728,Aqua,MODIS,64,6.2,305.7,12.8,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
320.8,1.9,1.4,2017-04-03,728,Aqua,MODIS,58,6.2,306.9,16.4,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
326.4,1.1,1.1,2017-04-03,728,Aqua,MODIS,74,6.2,304.7,15.8,D,0,6636.0,Madhesh,2.0,BARA,Kalaiya Bazar,6.0659
321.5,1.6,1.3,2017-04-03,728,Aqua,MODIS,51,6.2,307.5,12.7,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
322.1,1.7,1.3,2017-04-03,728,Aqua,MODIS,52,6.2,308.0,13.4,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
333.8,1.0,1.0,2017-04-03,728,Aqua,MODIS,82,6.2,305.3,20.7,D,0,4670.0,Koshi,1.0,SUNSARI,Jhumka,7.7742
320.3,1.9,1.4,2017-04-03,728,Aqua,MODIS,64,6.2,307.1,16.6,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
325.8,2.1,1.4,2017-04-03,729,Aqua,MODIS,75,6.2,307.6,30.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
323.0,2.1,1.4,2017-04-03,729,Aqua,MODIS,62,6.2,308.7,23.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
331.5,2.1,1.4,2017-04-03,729,Aqua,MODIS,82,6.2,308.1,54.2,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
325.4,2.1,1.4,2017-04-03,729,Aqua,MODIS,75,6.2,304.3,34.8,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
318.5,2.1,1.4,2017-04-03,729,Aqua,MODIS,54,6.2,304.7,13.9,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
326.7,1.8,1.3,2017-04-03,729,Aqua,MODIS,78,6.2,305.4,34.3,D,0,2526.0,Sudurpashchim,7.0,ACHHAM,Dhakari GaunPalika 1,51.6714
325.2,1.8,1.3,2017-04-03,729,Aqua,MODIS,78,6.2,304.0,31.8,D,0,2526.0,Sudurpashchim,7.0,ACHHAM,Dhakari GaunPalika 1,51.6714
306.3,1.1,1.1,2017-04-03,1653,Terra,MODIS,58,6.2,295.8,4.9,N,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
307.4,1.2,1.1,2017-04-03,1653,Terra,MODIS,71,6.2,295.9,7.4,N,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
309.1,1.1,1.1,2017-04-03,1653,Terra,MODIS,76,6.2,298.6,6.1,N,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
300.1,1.1,1.0,2017-04-03,1653,Terra,MODIS,4,6.2,286.3,2.8,N,0,2526.0,Sudurpashchim,7.0,ACHHAM,Dhakari GaunPalika 1,51.6714
306.1,1.0,1.0,2017-04-03,1653,Terra,MODIS,28,6.2,296.1,5.3,N,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
318.6,2.0,1.4,2017-04-04,459,Terra,MODIS,68,6.2,304.1,15.7,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
319.7,1.8,1.3,2017-04-04,459,Terra,MODIS,64,6.2,303.6,18.0,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
322.6,1.6,1.2,2017-04-04,459,Terra,MODIS,68,6.2,306.1,15.5,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
320.0,1.6,1.3,2017-04-04,459,Terra,MODIS,56,6.2,304.8,16.2,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
335.7,2.1,1.4,2017-04-04,459,Terra,MODIS,86,6.2,304.5,78.8,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
317.0,1.1,1.0,2017-04-04,459,Terra,MODIS,56,6.2,301.7,6.4,D,0,6636.0,Madhesh,2.0,BARA,Kalaiya Bazar,6.0659
319.4,1.0,1.0,2017-04-04,459,Terra,MODIS,64,6.2,303.4,7.3,D,0,5478.0,Madhesh,2.0,SARLAHI,,6.3855
320.4,1.1,1.0,2017-04-04,459,Terra,MODIS,65,6.2,303.1,10.0,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
317.7,1.0,1.0,2017-04-04,459,Terra,MODIS,57,6.2,301.9,5.7,D,0,5918.0,Madhesh,2.0,MAHOTTARI,,3.5514
325.5,1.0,1.0,2017-04-04,459,Terra,MODIS,75,6.2,303.1,13.9,D,0,5478.0,Madhesh,2.0,SARLAHI,,6.3855
320.4,1.1,1.1,2017-04-04,459,Terra,MODIS,56,6.2,300.4,15.9,D,0,3356.0,Gandaki,4.0,GORKHA,Baguwa,18.9052
323.5,1.4,1.2,2017-04-04,811,Aqua,MODIS,71,6.2,306.2,14.4,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
322.9,1.7,1.3,2017-04-04,811,Aqua,MODIS,65,6.2,305.7,14.2,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
325.1,1.6,1.3,2017-04-04,811,Aqua,MODIS,68,6.2,305.5,15.4,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
324.3,1.6,1.3,2017-04-04,811,Aqua,MODIS,61,6.2,305.4,12.9,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
340.6,1.5,1.2,2017-04-04,811,Aqua,MODIS,88,6.2,303.9,59.6,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
327.5,1.5,1.2,2017-04-04,811,Aqua,MODIS,76,6.2,302.9,24.6,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
319.7,1.5,1.2,2017-04-04,811,Aqua,MODIS,36,6.2,295.5,16.6,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
320.4,1.5,1.2,2017-04-04,811,Aqua,MODIS,24,6.2,298.8,15.7,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
324.0,1.5,1.2,2017-04-04,811,Aqua,MODIS,50,6.2,296.1,24.8,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
317.8,2.8,1.6,2017-04-04,811,Aqua,MODIS,48,6.2,299.0,26.5,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
326.8,1.3,1.1,2017-04-04,811,Aqua,MODIS,74,6.2,307.4,16.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
326.5,1.3,1.1,2017-04-04,811,Aqua,MODIS,64,6.2,306.3,14.4,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
324.9,1.3,1.1,2017-04-04,811,Aqua,MODIS,51,6.2,306.9,11.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
331.4,1.3,1.2,2017-04-04,811,Aqua,MODIS,84,6.2,306.3,24.9,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
342.9,1.3,1.2,2017-04-04,811,Aqua,MODIS,92,6.2,308.2,52.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
322.3,1.4,1.2,2017-04-04,811,Aqua,MODIS,74,6.2,303.4,12.8,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
323.1,1.4,1.2,2017-04-04,811,Aqua,MODIS,75,6.2,302.6,14.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
323.9,1.4,1.2,2017-04-04,811,Aqua,MODIS,66,6.2,304.0,15.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
328.7,1.4,1.2,2017-04-04,811,Aqua,MODIS,81,6.2,302.3,24.3,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
321.1,1.5,1.2,2017-04-04,811,Aqua,MODIS,74,6.2,303.4,13.0,D,0,2618.0,Karnali,6.0,SURKHET,Bajedichaur 4 or Rakam,39.5005
305.8,1.1,1.1,2017-04-04,2017,Aqua,MODIS,66,6.2,295.0,6.2,N,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
322.1,1.4,1.2,2017-04-05,715,Aqua,MODIS,65,6.2,301.0,16.1,D,0,2717.0,Koshi,1.0,UDAYAPUR,Bhuttar,17.0906
313.3,1.2,1.1,2017-04-05,715,Aqua,MODIS,23,6.2,296.8,5.6,D,0,6284.0,Koshi,1.0,JHAPA,Budhabare,10.6774
320.7,1.8,1.3,2017-04-05,716,Aqua,MODIS,61,6.2,295.6,22.5,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
316.8,1.7,1.3,2017-04-05,716,Aqua,MODIS,59,6.2,298.9,12.1,D,0,4028.0,Madhesh,2.0,RAUTAHAT,,6.5277
315.9,1.8,1.3,2017-04-05,716,Aqua,MODIS,57,6.2,294.6,15.1,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
317.3,1.5,1.2,2017-04-05,716,Aqua,MODIS,38,6.2,297.5,13.5,D,0,5918.0,Madhesh,2.0,MAHOTTARI,,3.5514
314.3,1.7,1.3,2017-04-06,447,Terra,MODIS,55,6.2,297.5,13.1,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
319.9,1.6,1.2,2017-04-06,758,Aqua,MODIS,41,6.2,301.7,11.0,D,0,6636.0,Madhesh,2.0,BARA,Kalaiya Bazar,6.0659
321.6,1.6,1.2,2017-04-06,758,Aqua,MODIS,29,6.2,302.1,16.2,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
323.2,1.6,1.2,2017-04-06,758,Aqua,MODIS,41,6.2,302.1,16.9,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
321.6,1.6,1.2,2017-04-06,758,Aqua,MODIS,60,6.2,301.7,17.1,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
322.9,1.0,1.0,2017-04-06,759,Aqua,MODIS,67,6.2,304.1,5.8,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
334.1,1.0,1.0,2017-04-06,759,Aqua,MODIS,66,6.2,302.5,23.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
317.3,1.5,1.2,2017-04-06,759,Aqua,MODIS,49,6.2,301.3,11.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
325.0,1.6,1.2,2017-04-06,759,Aqua,MODIS,73,6.2,301.9,24.0,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
317.4,1.6,1.2,2017-04-06,759,Aqua,MODIS,44,6.2,301.4,11.3,D,0,2299.0,Bagmati,3.0,MAKAWANPUR,Kalikatar,17.1192
326.7,1.5,1.2,2017-04-06,759,Aqua,MODIS,74,6.2,301.9,29.5,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
328.7,1.0,1.0,2017-04-06,759,Aqua,MODIS,77,6.2,306.8,12.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
325.5,1.2,1.1,2017-04-07,530,Terra,MODIS,75,6.2,303.2,13.8,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
316.8,1.7,1.3,2017-04-07,530,Terra,MODIS,67,6.2,296.4,18.4,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
304.4,1.3,1.1,2017-04-07,1628,Terra,MODIS,60,6.2,294.1,6.2,N,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
324.9,1.0,1.0,2017-04-08,746,Aqua,MODIS,54,6.2,309.1,7.8,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
329.6,1.3,1.1,2017-04-08,746,Aqua,MODIS,67,6.2,312.0,17.2,D,0,2717.0,Koshi,1.0,UDAYAPUR,Bhuttar,17.0906
328.0,1.3,1.1,2017-04-08,746,Aqua,MODIS,64,6.2,310.8,15.4,D,0,2717.0,Koshi,1.0,UDAYAPUR,Bhuttar,17.0906
338.4,1.3,1.1,2017-04-08,746,Aqua,MODIS,86,6.2,311.6,34.0,D,0,2717.0,Koshi,1.0,UDAYAPUR,Bhuttar,17.0906
327.0,1.0,1.0,2017-04-08,746,Aqua,MODIS,56,6.2,311.1,10.2,D,0,,,,,,
330.0,1.0,1.0,2017-04-08,746,Aqua,MODIS,75,6.2,312.6,12.0,D,0,,,,,,
323.1,1.1,1.0,2017-04-08,746,Aqua,MODIS,60,6.2,309.8,9.2,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
321.2,1.1,1.0,2017-04-08,746,Aqua,MODIS,49,6.2,309.5,6.8,D,0,4871.0,Madhesh,2.0,PARSA,,4.2845
326.6,1.0,1.0,2017-04-08,746,Aqua,MODIS,70,6.2,308.8,10.9,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
327.3,1.0,1.0,2017-04-08,746,Aqua,MODIS,54,6.2,309.6,9.6,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
328.3,1.0,1.0,2017-04-08,746,Aqua,MODIS,60,6.2,311.0,10.9,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
333.0,1.0,1.0,2017-04-08,746,Aqua,MODIS,74,6.2,311.0,16.3,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
330.3,1.0,1.0,2017-04-08,746,Aqua,MODIS,59,6.2,310.2,12.3,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
321.4,1.0,1.0,2017-04-08,746,Aqua,MODIS,60,6.2,309.0,8.6,D,0,2200.0,Bagmati,3.0,CHITAWAN,Bharatpur,10.0162
336.8,1.0,1.0,2017-04-08,746,Aqua,MODIS,84,6.2,313.3,21.3,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
332.4,1.0,1.0,2017-04-08,746,Aqua,MODIS,65,6.2,312.7,14.6,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
328.6,1.0,1.0,2017-04-08,746,Aqua,MODIS,40,6.2,311.5,10.7,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
324.9,1.0,1.0,2017-04-08,746,Aqua,MODIS,61,6.2,308.8,8.9,D,0,2023.0,Lumbini,5.0,KAPILBASTU,Krishnanagar Nagarpalika Office,9.5394
323.8,1.0,1.0,2017-04-08,746,Aqua,MODIS,70,6.2,311.0,8.7,D,0,1537.0,Karnali,6.0,SALYAN,,20.8406
321.8,1.0,1.0,2017-04-08,746,Aqua,MODIS,62,6.2,309.9,6.9,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
326.7,1.0,1.0,2017-04-08,746,Aqua,MODIS,73,6.2,310.0,10.2,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
326.8,1.0,1.0,2017-04-08,746,Aqua,MODIS,66,6.2,310.8,12.4,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
324.3,1.0,1.0,2017-04-08,746,Aqua,MODIS,69,6.2,313.3,9.4,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
348.7,1.0,1.0,2017-04-08,746,Aqua,MODIS,93,6.2,314.9,42.9,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
329.9,1.0,1.0,2017-04-08,746,Aqua,MODIS,75,6.2,311.0,12.0,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
328.9,1.0,1.0,2017-04-08,746,Aqua,MODIS,70,6.2,311.5,10.8,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
328.2,1.0,1.0,2017-04-08,746,Aqua,MODIS,70,6.2,309.4,11.4,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
323.5,1.0,1.0,2017-04-08,746,Aqua,MODIS,59,6.2,310.4,7.4,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
326.3,1.0,1.0,2017-04-08,746,Aqua,MODIS,70,6.2,313.2,7.9,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
364.4,1.0,1.0,2017-04-08,746,Aqua,MODIS,100,6.2,316.2,86.4,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
354.9,1.0,1.0,2017-04-08,746,Aqua,MODIS,97,6.2,315.7,59.3,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
327.1,1.0,1.0,2017-04-08,746,Aqua,MODIS,27,6.2,312.7,9.9,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
327.2,1.0,1.0,2017-04-08,746,Aqua,MODIS,68,6.2,310.5,11.5,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
334.2,1.0,1.0,2017-04-08,746,Aqua,MODIS,81,6.2,314.1,19.6,D,0,,,,,,
326.4,1.0,1.0,2017-04-08,746,Aqua,MODIS,58,6.2,313.0,10.0,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
335.0,1.0,1.0,2017-04-08,746,Aqua,MODIS,76,6.2,309.9,21.2,D,0,3928.0,Lumbini,5.0,DANG,Maurighat,8.9316
337.7,1.0,1.0,2017-04-08,746,Aqua,MODIS,84,6.2,315.3,22.2,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
342.4,1.0,1.0,2017-04-08,746,Aqua,MODIS,88,6.2,313.4,31.5,D,0,,,,,,
333.7,1.0,1.0,2017-04-08,746,Aqua,MODIS,80,6.2,315.8,16.0,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
325.2,1.0,1.0,2017-04-08,746,Aqua,MODIS,43,6.2,310.7,8.7,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
331.0,1.0,1.0,2017-04-08,746,Aqua,MODIS,76,6.2,312.3,14.4,D,0,,,,,,
324.5,1.2,1.1,2017-04-08,746,Aqua,MODIS,57,6.2,311.6,7.2,D,0,5478.0,Madhesh,2.0,SARLAHI,,6.3855
322.2,1.3,1.1,2017-04-08,746,Aqua,MODIS,47,6.2,309.6,10.4,D,0,872.0,Koshi,1.0,KHOTANG,Ainselukhark,16.5601
341.9,1.3,1.1,2017-04-08,746,Aqua,MODIS,90,6.2,313.2,49.7,D,0,872.0,Koshi,1.0,KHOTANG,Ainselukhark,16.5601
325.2,1.2,1.1,2017-04-08,746,Aqua,MODIS,68,6.2,311.3,10.4,D,0,6415.0,Madhesh,2.0,DHANUSHA,,5.722
312.9,1.6,1.2,2017-04-08,746,Aqua,MODIS,39,6.2,297.7,14.2,D,0,1220.0,Koshi,1.0,PANCHTHAR,GOPETAR,13.9433
315.9,1.6,1.2,2017-04-08,746,Aqua,MODIS,41,6.2,297.9,18.2,D,0,1220.0,Koshi,1.0,PANCHTHAR,GOPETAR,13.9433
326.4,1.2,1.1,2017-04-08,746,Aqua,MODIS,71,6.2,310.4,12.9,D,0,6415.0,Madhesh,2.0,DHANUSHA,,5.722
324.1,1.0,1.0,2017-04-08,746,Aqua,MODIS,52,6.2,310.7,6.8,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
340.6,1.0,1.0,2017-04-08,746,Aqua,MODIS,87,6.2,315.1,28.4,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
341.4,1.0,1.0,2017-04-08,746,Aqua,MODIS,88,6.2,312.7,29.9,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
324.9,1.0,1.0,2017-04-08,746,Aqua,MODIS,26,6.2,311.2,7.7,D,0,,,,,,
324.4,1.1,1.1,2017-04-08,747,Aqua,MODIS,62,6.2,308.5,12.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
326.5,1.1,1.1,2017-04-08,747,Aqua,MODIS,60,6.2,308.9,14.0,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
325.0,1.1,1.1,2017-04-08,747,Aqua,MODIS,70,6.2,310.5,9.1,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
325.0,1.0,1.0,2017-04-08,747,Aqua,MODIS,49,6.2,312.0,10.4,D,0,2119.0,Lumbini,5.0,BANKE,Kohalpur,8.7921
323.1,1.1,1.0,2017-04-08,747,Aqua,MODIS,33,6.2,309.7,6.5,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
345.3,1.1,1.0,2017-04-08,747,Aqua,MODIS,91,6.2,312.3,41.9,D,0,5276.0,Sudurpashchim,7.0,KAILALI,Durgauli Gabisa Bhawan,14.0281
327.4,1.1,1.0,2017-04-08,747,Aqua,MODIS,76,6.2,310.6,12.7,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
325.2,1.1,1.1,2017-04-08,747,Aqua,MODIS,54,6.2,311.1,8.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
344.4,1.1,1.0,2017-04-08,747,Aqua,MODIS,91,6.2,314.4,40.2,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
336.3,1.0,1.0,2017-04-08,747,Aqua,MODIS,85,6.2,311.6,25.6,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
325.7,1.0,1.0,2017-04-08,747,Aqua,MODIS,44,6.2,314.1,9.8,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
343.6,1.1,1.0,2017-04-08,747,Aqua,MODIS,91,6.2,311.5,39.2,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
330.6,1.1,1.0,2017-04-08,747,Aqua,MODIS,81,6.2,311.1,15.4,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
321.8,1.0,1.0,2017-04-08,747,Aqua,MODIS,51,6.2,309.3,7.5,D,0,4795.0,Lumbini,5.0,BARDIYA,Machad Chowk Dekhi Kusma Bajar Bich,8.4933
348.6,1.1,1.0,2017-04-08,747,Aqua,MODIS,94,6.2,312.5,49.5,D,0,6191.0,Sudurpashchim,7.0,KANCHANPUR,SHANKARPUR 2,53.6371
