YEAR,MONTH,DISTRICT,LAT,LON,Prep,AvgTemp,MaxTemp,Humidity,WindSpeed,Brightness,Confidence,ThermalData,FRP,Fire_Count
2014,4,lalitpur,27.63,85.33,12.78,19.67,26.75,32.42,2.68,317.85,48.75,301.3,36.5,4.0
2014,5,lalitpur,27.63,85.33,135.25,21.89,27.69,46.99,2.5,0.0,0.0,0.0,0.0,0.0
2014,6,lalitpur,27.63,85.33,235.01,23.28,28.06,63.82,2.29,0.0,0.0,0.0,0.0,0.0
2014,7,lalitpur,27.63,85.33,308.64,21.5,24.52,88.16,1.98,0.0,0.0,0.0,0.0,0.0
2014,8,lalitpur,27.63,85.33,318.59,20.82,23.76,90.17,2.2,0.0,0.0,0.0,0.0,0.0
2014,9,lalitpur,27.63,85.33,222.05,19.32,22.51,89.72,1.82,0.0,0.0,0.0,0.0,0.0
2014,10,lalitpur,27.63,85.33,71.24,16.06,20.35,80.88,1.69,0.0,0.0,0.0,0.0,0.0
2014,11,lalitpur,27.63,85.33,0.0,13.15,18.3,64.73,1.61,0.0,0.0,0.0,0.0,0.0
2014,12,lalitpur,27.63,85.33,19.62,10.02,16.13,53.72,1.56,0.0,0.0,0.0,0.0,0.0
2015,1,lalitpur,27.63,85.33,10.02,8.66,15.12,55.05,1.82,0.0,0.0,0.0,0.0,0.0
2015,2,lalitpur,27.63,85.33,8.82,11.55,17.97,49.39,2.13,304.6,59.0,290.3,7.1,1.0
2015,3,lalitpur,27.63,85.33,76.37,14.55,20.82,53.19,2.32,0.0,0.0,0.0,0.0,0.0
2015,4,lalitpur,27.63,85.33,68.51,17.8,23.41,54.36,2.29,0.0,0.0,0.0,0.0,0.0
2015,5,lalitpur,27.63,85.33,68.05,22.18,28.11,44.14,2.45,0.0,0.0,0.0,0.0,0.0
2015,6,lalitpur,27.63,85.33,170.67,23.2,28.28,61.77,2.37,0.0,0.0,0.0,0.0,0.0
2015,7,lalitpur,27.63,85.33,298.18,21.36,24.85,85.7,2.28,0.0,0.0,0.0,0.0,0.0
2015,8,lalitpur,27.63,85.33,388.41,20.86,23.92,90.95,2.25,0.0,0.0,0.0,0.0,0.0
2015,9,lalitpur,27.63,85.33,135.67,19.81,23.18,87.47,1.82,0.0,0.0,0.0,0.0,0.0
2015,10,lalitpur,27.63,85.33,51.71,16.68,20.98,73.56,1.69,0.0,0.0,0.0,0.0,0.0
2015,11,lalitpur,27.63,85.33,0.15,13.71,18.63,64.86,1.63,0.0,0.0,0.0,0.0,0.0
2015,12,lalitpur,27.63,85.33,0.0,9.51,15.42,53.51,1.68,301.1,31.0,290.5,3.4,1.0
2016,1,lalitpur,27.63,85.33,2.56,8.45,14.8,45.66,1.86,0.0,0.0,0.0,0.0,0.0
2016,2,lalitpur,27.63,85.33,10.37,12.54,19.54,36.22,2.15,0.0,0.0,0.0,0.0,0.0
2016,3,lalitpur,27.63,85.33,21.92,16.51,23.61,35.84,2.44,306.4,36.0,278.0,5.2,1.0
2016,4,lalitpur,27.63,85.33,5.04,21.78,29.17,26.54,3.1,316.3125,59.84375,300.09375,560.4,32.0
2016,5,lalitpur,27.63,85.33,110.02,21.54,27.12,52.67,2.42,0.0,0.0,0.0,0.0,0.0
2016,6,lalitpur,27.63,85.33,261.58,22.03,25.95,75.26,2.16,0.0,0.0,0.0,0.0,0.0
2016,7,lalitpur,27.63,85.33,357.54,20.97,23.78,91.02,2.13,0.0,0.0,0.0,0.0,0.0
2016,8,lalitpur,27.63,85.33,114.62,21.18,24.23,88.2,1.92,0.0,0.0,0.0,0.0,0.0
2016,9,lalitpur,27.63,85.33,254.65,19.57,22.58,90.75,1.81,0.0,0.0,0.0,0.0,0.0
2016,10,lalitpur,27.63,85.33,72.55,17.18,21.23,79.29,1.61,0.0,0.0,0.0,0.0,0.0
2016,11,lalitpur,27.63,85.33,0.0,13.65,18.87,62.63,1.55,0.0,0.0,0.0,0.0,0.0
2016,12,lalitpur,27.63,85.33,0.0,11.63,17.54,54.43,1.54,0.0,0.0,0.0,0.0,0.0
2017,1,lalitpur,27.63,85.33,9.52,9.61,16.07,46.49,1.79,0.0,0.0,0.0,0.0,0.0
2017,2,lalitpur,27.63,85.33,0.03,12.77,19.77,38.31,2.1,0.0,0.0,0.0,0.0,0.0
2017,3,lalitpur,27.63,85.33,57.82,14.24,20.79,43.17,2.38,312.7,39.0,301.0,11.4,1.0
2017,4,lalitpur,27.63,85.33,71.15,19.57,26.38,42.1,2.46,0.0,0.0,0.0,0.0,0.0
2017,5,lalitpur,27.63,85.33,126.03,21.39,26.93,55.71,2.32,0.0,0.0,0.0,0.0,0.0
2017,6,lalitpur,27.63,85.33,128.86,23.15,27.81,65.47,2.35,0.0,0.0,0.0,0.0,0.0
2017,7,lalitpur,27.63,85.33,239.33,21.36,24.83,86.71,2.39,0.0,0.0,0.0,0.0,0.0
2017,8,lalitpur,27.63,85.33,344.93,20.84,23.6,91.86,2.12,0.0,0.0,0.0,0.0,0.0
2017,9,lalitpur,27.63,85.33,145.59,20.17,23.29,91.58,1.96,0.0,0.0,0.0,0.0,0.0
2017,10,lalitpur,27.63,85.33,48.25,17.7,21.81,80.46,1.67,0.0,0.0,0.0,0.0,0.0
2017,11,lalitpur,27.63,85.33,0.05,13.54,18.68,66.52,1.63,0.0,0.0,0.0,0.0,0.0
2017,12,lalitpur,27.63,85.33,0.02,12.06,18.25,46.87,1.6,0.0,0.0,0.0,0.0,0.0
2012,1,lamjung,28.3,84.4,17.15,2.58,8.43,55.73,1.79,0.0,0.0,0.0,0.0,0.0
2012,2,lamjung,28.3,84.4,6.76,6.11,12.7,46.97,2.19,313.65,63.0,298.70000000000005,57.7,2.0
2012,3,lamjung,28.3,84.4,12.29,9.58,16.76,36.75,2.47,320.5,51.0,304.4,11.5,1.0
2012,4,lamjung,28.3,84.4,10.14,14.24,20.94,42.27,2.73,0.0,0.0,0.0,0.0,0.0
2012,5,lamjung,28.3,84.4,18.14,17.76,24.4,34.92,2.72,0.0,0.0,0.0,0.0,0.0
2012,6,lamjung,28.3,84.4,80.34,19.97,25.61,53.43,2.65,0.0,0.0,0.0,0.0,0.0
2012,7,lamjung,28.3,84.4,305.56,18.09,21.62,88.05,2.57,0.0,0.0,0.0,0.0,0.0
2012,8,lamjung,28.3,84.4,245.77,17.37,20.86,89.43,2.21,0.0,0.0,0.0,0.0,0.0
2012,9,lamjung,28.3,84.4,370.56,15.87,19.32,90.07,1.88,0.0,0.0,0.0,0.0,0.0
2012,10,lamjung,28.3,84.4,49.83,11.29,15.98,78.21,1.81,0.0,0.0,0.0,0.0,0.0
2012,11,lamjung,28.3,84.4,5.1,7.73,13.25,60.88,1.72,308.1666666666667,48.0,290.1,23.9,3.0
2012,12,lamjung,28.3,84.4,0.01,6.09,12.36,47.48,1.72,314.8,58.1875,289.13125,528.2,16.0
2013,1,lamjung,28.3,84.4,14.94,3.37,9.96,45.58,1.88,314.06666666666666,55.523809523809526,288.0904761904762,413.4,21.0
2013,2,lamjung,28.3,84.4,50.35,5.7,12.33,55.92,2.15,0.0,0.0,0.0,0.0,0.0
2013,3,lamjung,28.3,84.4,15.38,10.4,17.67,48.56,2.59,309.7,55.0,294.6,22.3,1.0
2013,4,lamjung,28.3,84.4,27.45,13.76,20.15,48.65,2.65,314.45,44.5,299.9,26.6,4.0
2013,5,lamjung,28.3,84.4,121.53,16.81,22.99,47.94,2.5,0.0,0.0,0.0,0.0,0.0
2013,6,lamjung,28.3,84.4,357.71,17.45,21.33,83.32,2.26,0.0,0.0,0.0,0.0,0.0
2013,7,lamjung,28.3,84.4,310.12,17.62,20.87,91.37,2.35,0.0,0.0,0.0,0.0,0.0
2013,8,lamjung,28.3,84.4,322.16,16.9,20.09,91.27,2.16,0.0,0.0,0.0,0.0,0.0
2013,9,lamjung,28.3,84.4,156.03,15.88,19.36,89.94,2.0,0.0,0.0,0.0,0.0,0.0
2013,10,lamjung,28.3,84.4,170.23,12.9,16.73,87.52,1.64,0.0,0.0,0.0,0.0,0.0
2013,11,lamjung,28.3,84.4,7.61,8.75,13.83,67.01,1.63,0.0,0.0,0.0,0.0,0.0
2013,12,lamjung,28.3,84.4,0.57,5.63,10.92,66.29,1.56,315.46,70.4,288.82,84.1,5.0
2014,1,lamjung,28.3,84.4,12.32,4.88,10.64,58.37,1.74,322.2583333333333,68.75,288.65833333333336,444.4,12.0
2014,2,lamjung,28.3,84.4,18.88,5.55,11.58,57.04,1.97,310.04,52.4,288.2,98.1,5.0
2014,3,lamjung,28.3,84.4,22.22,9.37,15.83,53.86,2.41,320.4,76.0,297.65,41.7,2.0
2014,4,lamjung,28.3,84.4,27.46,13.92,20.64,42.55,2.55,311.9,26.0,298.7,10.6,1.0
2014,5,lamjung,28.3,84.4,103.34,16.86,22.63,52.68,2.49,0.0,0.0,0.0,0.0,0.0
2014,6,lamjung,28.3,84.4,308.44,18.89,23.66,68.45,2.42,0.0,0.0,0.0,0.0,0.0
2014,7,lamjung,28.3,84.4,378.94,17.87,20.85,90.56,2.21,0.0,0.0,0.0,0.0,0.0
2014,8,lamjung,28.3,84.4,407.59,17.38,20.22,92.96,2.38,0.0,0.0,0.0,0.0,0.0
2014,9,lamjung,28.3,84.4,235.38,15.82,19.02,92.78,2.04,0.0,0.0,0.0,0.0,0.0
2014,10,lamjung,28.3,84.4,92.29,11.78,16.13,83.29,1.75,0.0,0.0,0.0,0.0,0.0
2014,11,lamjung,28.3,84.4,0.0,9.33,14.36,64.6,1.65,0.0,0.0,0.0,0.0,0.0
2014,12,lamjung,28.3,84.4,22.87,6.24,11.98,52.99,1.57,312.63,54.5,288.18,371.6,10.0
2015,1,lamjung,28.3,84.4,34.18,3.69,10.07,60.26,1.92,302.0,39.0,283.3,6.8,1.0
2015,2,lamjung,28.3,84.4,15.49,6.48,12.7,57.88,2.01,305.4,22.0,291.4,7.0,1.0
2015,3,lamjung,28.3,84.4,119.76,8.87,14.95,63.3,2.16,0.0,0.0,0.0,0.0,0.0
2015,4,lamjung,28.3,84.4,89.5,12.3,17.47,65.3,2.13,315.0,44.0,297.9,8.6,1.0
2015,5,lamjung,28.3,84.4,123.42,16.53,22.17,54.6,2.32,0.0,0.0,0.0,0.0,0.0
2015,6,lamjung,28.3,84.4,290.94,18.0,22.39,70.77,2.19,0.0,0.0,0.0,0.0,0.0
2015,7,lamjung,28.3,84.4,493.17,17.81,21.12,90.18,2.33,0.0,0.0,0.0,0.0,0.0
2015,8,lamjung,28.3,84.4,486.97,17.39,20.25,93.74,2.26,0.0,0.0,0.0,0.0,0.0
2015,9,lamjung,28.3,84.4,165.37,16.29,19.65,89.71,1.95,0.0,0.0,0.0,0.0,0.0
2015,10,lamjung,28.3,84.4,86.22,12.58,16.73,76.68,1.69,0.0,0.0,0.0,0.0,0.0
2015,11,lamjung,28.3,84.4,0.65,9.56,14.39,67.56,1.63,0.0,0.0,0.0,0.0,0.0
2015,12,lamjung,28.3,84.4,0.0,5.29,10.89,58.43,1.54,311.26666666666665,55.66666666666666,286.3666666666667,66.7,3.0
2016,1,lamjung,28.3,84.4,3.23,4.27,10.21,50.68,1.73,329.8666666666667,80.66666666666667,289.26666666666665,158.6,3.0
2016,2,lamjung,28.3,84.4,6.0,7.72,14.32,42.73,2.01,311.89230769230767,55.15384615384615,292.2230769230769,199.4,13.0
2016,3,lamjung,28.3,84.4,50.93,10.94,17.59,45.25,2.26,312.72,55.7,297.38,102.2,10.0
2016,4,lamjung,28.3,84.4,8.84,16.09,23.15,34.05,2.7,316.2214285714286,64.5,297.5642857142857,264.1,14.0
2016,5,lamjung,28.3,84.4,152.29,16.44,21.56,60.77,2.36,321.3,69.0,291.8,18.7,1.0
2016,6,lamjung,28.3,84.4,364.85,17.74,21.33,83.11,2.27,0.0,0.0,0.0,0.0,0.0
2016,7,lamjung,28.3,84.4,536.93,17.4,20.02,94.82,2.33,0.0,0.0,0.0,0.0,0.0
2016,8,lamjung,28.3,84.4,199.52,17.54,20.59,90.24,2.09,0.0,0.0,0.0,0.0,0.0
2016,9,lamjung,28.3,84.4,324.91,16.27,19.3,93.89,2.2,0.0,0.0,0.0,0.0,0.0
2016,10,lamjung,28.3,84.4,161.14,13.09,17.07,82.0,1.77,0.0,0.0,0.0,0.0,0.0
2016,11,lamjung,28.3,84.4,0.0,9.59,14.82,61.94,1.6,0.0,0.0,0.0,0.0,0.0
2016,12,lamjung,28.3,84.4,0.0,8.04,13.73,53.93,1.5,314.3,52.5,289.15,203.6,8.0
2017,1,lamjung,28.3,84.4,9.81,4.91,10.62,52.59,1.73,307.8454545454546,51.90909090909091,288.46363636363634,162.0,11.0
2017,2,lamjung,28.3,84.4,0.15,8.07,14.73,44.57,2.06,316.175,65.75,294.525,64.9,4.0
2017,3,lamjung,28.3,84.4,74.46,8.81,15.34,50.5,2.29,310.65,44.25,295.675,56.9,4.0
2017,4,lamjung,28.3,84.4,149.15,13.65,20.14,52.77,2.19,307.6,52.0,293.9,8.0,1.0
2017,5,lamjung,28.3,84.4,182.38,15.93,20.67,67.31,2.13,0.0,0.0,0.0,0.0,0.0
2017,6,lamjung,28.3,84.4,214.96,18.12,22.22,75.8,2.27,0.0,0.0,0.0,0.0,0.0
2017,7,lamjung,28.3,84.4,322.26,17.68,20.79,91.27,2.34,0.0,0.0,0.0,0.0,0.0
2017,8,lamjung,28.3,84.4,436.73,17.28,19.84,94.72,2.29,0.0,0.0,0.0,0.0,0.0
2017,9,lamjung,28.3,84.4,336.79,16.74,19.73,94.47,2.18,0.0,0.0,0.0,0.0,0.0
2017,10,lamjung,28.3,84.4,59.97,13.68,17.71,83.72,1.84,301.4,29.0,289.4,6.1,1.0
2017,11,lamjung,28.3,84.4,0.35,9.13,14.0,71.24,1.65,301.0,25.5,285.85,12.1,2.0
2017,12,lamjung,28.3,84.4,0.2,7.92,13.51,50.58,1.59,312.948,61.36,288.636,1019.3,25.0
2012,1,mahottari,26.7,85.8,13.83,15.02,22.24,52.46,2.49,0.0,0.0,0.0,0.0,0.0
2012,2,mahottari,26.7,85.8,3.69,18.91,27.47,37.28,3.15,0.0,0.0,0.0,0.0,0.0
2012,3,mahottari,26.7,85.8,8.69,23.95,32.6,23.89,3.04,318.32666666666665,56.73333333333333,300.5,223.5,15.0
2012,4,mahottari,26.7,85.8,13.97,30.37,37.92,26.06,3.66,322.575,58.16666666666666,303.5083333333333,184.7,12.0
2012,5,mahottari,26.7,85.8,23.85,34.1,41.02,24.98,3.02,0.0,0.0,0.0,0.0,0.0
2012,6,mahottari,26.7,85.8,63.47,34.0,39.83,43.16,3.09,0.0,0.0,0.0,0.0,0.0
2012,7,mahottari,26.7,85.8,390.61,29.21,32.81,76.61,2.76,0.0,0.0,0.0,0.0,0.0
2012,8,mahottari,26.7,85.8,242.51,27.88,31.42,81.71,2.04,0.0,0.0,0.0,0.0,0.0
2012,9,mahottari,26.7,85.8,267.25,26.43,30.39,83.59,2.44,0.0,0.0,0.0,0.0,0.0
2012,10,mahottari,26.7,85.8,20.99,22.34,28.29,76.22,2.64,0.0,0.0,0.0,0.0,0.0
2012,11,mahottari,26.7,85.8,6.14,17.98,26.04,58.34,2.91,0.0,0.0,0.0,0.0,0.0
2012,12,mahottari,26.7,85.8,0.0,14.13,22.43,53.43,3.11,0.0,0.0,0.0,0.0,0.0
2013,1,mahottari,26.7,85.8,7.0,12.83,21.47,46.71,3.38,312.9,45.0,296.6,7.8,1.0
2013,2,mahottari,26.7,85.8,35.89,18.33,26.8,45.21,3.91,319.54999999999995,58.0,303.65,17.4,2.0
2013,3,mahottari,26.7,85.8,7.21,24.46,33.05,32.9,3.5,322.43333333333334,66.16666666666667,304.1222222222222,245.1,18.0
2013,4,mahottari,26.7,85.8,34.51,28.89,36.48,31.16,3.29,319.535,65.25,303.82,235.6,20.0
2013,5,mahottari,26.7,85.8,108.14,30.97,37.93,33.8,2.46,0.0,0.0,0.0,0.0,0.0
2013,6,mahottari,26.7,85.8,216.87,30.42,35.18,62.21,2.5,0.0,0.0,0.0,0.0,0.0
2013,7,mahottari,26.7,85.8,190.04,29.09,33.05,75.67,2.27,0.0,0.0,0.0,0.0,0.0
2013,8,mahottari,26.7,85.8,288.21,28.05,31.75,79.08,2.09,0.0,0.0,0.0,0.0,0.0
2013,9,mahottari,26.7,85.8,228.2,27.13,30.91,82.4,2.25,0.0,0.0,0.0,0.0,0.0
2013,10,mahottari,26.7,85.8,195.34,24.08,28.26,81.57,2.28,0.0,0.0,0.0,0.0,0.0
2013,11,mahottari,26.7,85.8,0.23,19.5,26.13,70.15,1.94,0.0,0.0,0.0,0.0,0.0
2013,12,mahottari,26.7,85.8,0.01,16.35,23.53,62.81,1.99,0.0,0.0,0.0,0.0,0.0
2014,1,mahottari,26.7,85.8,8.63,15.21,23.17,57.05,2.83,0.0,0.0,0.0,0.0,0.0
2014,2,mahottari,26.7,85.8,23.01,17.45,25.3,49.16,3.12,0.0,0.0,0.0,0.0,0.0
2014,3,mahottari,26.7,85.8,9.21,23.64,31.81,36.14,3.17,317.2368421052632,52.578947368421055,300.4526315789474,253.7,19.0
2014,4,mahottari,26.7,85.8,2.31,30.58,38.72,19.51,3.36,320.975,62.375,305.1625,81.5,8.0
2014,5,mahottari,26.7,85.8,124.91,32.32,38.96,35.16,3.2,337.0,79.0,316.3,17.7,1.0
2014,6,mahottari,26.7,85.8,197.09,33.05,38.35,51.01,2.1,0.0,0.0,0.0,0.0,0.0
2014,7,mahottari,26.7,85.8,247.26,29.17,32.41,80.01,2.73,0.0,0.0,0.0,0.0,0.0
2014,8,mahottari,26.7,85.8,325.74,28.55,31.87,82.49,2.35,0.0,0.0,0.0,0.0,0.0
2014,9,mahottari,26.7,85.8,247.26,26.65,29.94,85.5,2.28,0.0,0.0,0.0,0.0,0.0
2014,10,mahottari,26.7,85.8,51.52,23.86,28.54,79.83,1.95,0.0,0.0,0.0,0.0,0.0
2014,11,mahottari,26.7,85.8,0.0,19.63,26.73,61.59,2.03,0.0,0.0,0.0,0.0,0.0
2014,12,mahottari,26.7,85.8,7.25,15.58,23.65,55.21,2.29,0.0,0.0,0.0,0.0,0.0
2015,1,mahottari,26.7,85.8,6.66,15.91,23.84,53.12,2.79,0.0,0.0,0.0,0.0,0.0
2015,2,mahottari,26.7,85.8,3.72,19.91,27.98,41.59,2.79,309.04999999999995,48.5,296.65,25.1,2.0
2015,3,mahottari,26.7,85.8,58.68,24.2,32.09,40.72,3.49,0.0,0.0,0.0,0.0,0.0
2015,4,mahottari,26.7,85.8,59.22,28.24,34.99,40.59,2.89,325.2,69.0,308.4,19.6,1.0
2015,5,mahottari,26.7,85.8,59.68,32.37,39.11,35.86,2.43,0.0,0.0,0.0,0.0,0.0
2015,6,mahottari,26.7,85.8,174.41,32.87,38.14,50.73,2.91,0.0,0.0,0.0,0.0,0.0
2015,7,mahottari,26.7,85.8,283.35,29.12,32.79,77.53,3.0,0.0,0.0,0.0,0.0,0.0
2015,8,mahottari,26.7,85.8,385.84,28.57,31.86,82.96,2.31,0.0,0.0,0.0,0.0,0.0
2015,9,mahottari,26.7,85.8,164.89,27.02,30.64,83.74,2.15,0.0,0.0,0.0,0.0,0.0
2015,10,mahottari,26.7,85.8,28.26,24.93,30.32,66.71,1.82,0.0,0.0,0.0,0.0,0.0
2015,11,mahottari,26.7,85.8,1.79,22.26,28.73,53.79,1.8,0.0,0.0,0.0,0.0,0.0
2015,12,mahottari,26.7,85.8,0.01,17.19,24.56,46.63,2.14,0.0,0.0,0.0,0.0,0.0
2016,1,mahottari,26.7,85.8,6.56,16.04,23.73,40.66,2.22,0.0,0.0,0.0,0.0,0.0
2016,2,mahottari,26.7,85.8,6.08,21.11,29.64,30.52,2.85,317.58000000000004,69.6,299.96,60.6,5.0
2016,3,mahottari,26.7,85.8,13.46,26.94,35.31,23.87,3.45,316.65,55.27777777777778,301.57222222222225,175.1,18.0
2016,4,mahottari,26.7,85.8,5.01,32.74,41.08,18.0,4.32,326.1875,61.75,310.9625,97.7,8.0
2016,5,mahottari,26.7,85.8,125.12,31.91,38.04,41.25,2.73,0.0,0.0,0.0,0.0,0.0
2016,6,mahottari,26.7,85.8,180.02,31.84,36.27,57.99,2.45,0.0,0.0,0.0,0.0,0.0
2016,7,mahottari,26.7,85.8,307.79,28.74,31.99,81.3,3.44,0.0,0.0,0.0,0.0,0.0
2016,8,mahottari,26.7,85.8,97.06,28.89,32.34,80.0,2.77,0.0,0.0,0.0,0.0,0.0
2016,9,mahottari,26.7,85.8,341.46,27.0,29.83,86.62,1.89,0.0,0.0,0.0,0.0,0.0
2016,10,mahottari,26.7,85.8,54.23,24.84,29.51,76.27,1.65,0.0,0.0,0.0,0.0,0.0
2016,11,mahottari,26.7,85.8,0.0,20.64,27.54,62.65,1.78,0.0,0.0,0.0,0.0,0.0
2016,12,mahottari,26.7,85.8,0.0,17.4,25.18,56.09,2.02,0.0,0.0,0.0,0.0,0.0
2017,1,mahottari,26.7,85.8,5.33,17.04,25.11,45.72,2.41,0.0,0.0,0.0,0.0,0.0
2017,2,mahottari,26.7,85.8,0.01,20.48,29.19,33.89,2.57,320.03333333333336,62.333333333333336,302.7,31.5,3.0
2017,3,mahottari,26.7,85.8,30.86,24.22,32.12,32.49,2.72,323.65,73.25,304.425,49.8,4.0
2017,4,mahottari,26.7,85.8,33.34,30.38,38.08,30.3,3.13,320.525,54.125,304.925,75.0,8.0
2017,5,mahottari,26.7,85.8,142.32,31.82,37.8,44.79,2.7,0.0,0.0,0.0,0.0,0.0
2017,6,mahottari,26.7,85.8,130.88,32.76,37.75,53.12,2.84,0.0,0.0,0.0,0.0,0.0
2017,7,mahottari,26.7,85.8,262.89,28.55,32.0,80.62,3.97,0.0,0.0,0.0,0.0,0.0
2017,8,mahottari,26.7,85.8,325.7,28.01,30.86,87.2,2.58,0.0,0.0,0.0,0.0,0.0
2017,9,mahottari,26.7,85.8,117.71,27.49,30.77,86.24,2.37,0.0,0.0,0.0,0.0,0.0
2017,10,mahottari,26.7,85.8,40.79,26.05,31.09,71.66,1.95,0.0,0.0,0.0,0.0,0.0
2017,11,mahottari,26.7,85.8,0.02,21.93,28.84,56.33,1.91,0.0,0.0,0.0,0.0,0.0
2017,12,mahottari,26.7,85.8,0.0,18.61,26.3,48.1,2.03,0.0,0.0,0.0,0.0,0.0
2012,1,makwanpur,27.4,85.0,15.45,13.27,19.98,51.56,2.13,0.0,0.0,0.0,0.0,0.0
2012,2,makwanpur,27.4,85.0,5.49,17.15,24.99,37.92,2.67,0.0,0.0,0.0,0.0,0.0
2012,3,makwanpur,27.4,85.0,11.15,21.62,29.58,26.01,2.69,0.0,0.0,0.0,0.0,0.0
2012,4,makwanpur,27.4,85.0,13.34,27.53,34.83,27.97,3.28,0.0,0.0,0.0,0.0,0.0
2012,5,makwanpur,27.4,85.0,17.26,31.4,38.31,24.36,2.76,0.0,0.0,0.0,0.0,0.0
2012,6,makwanpur,27.4,85.0,70.38,31.74,37.54,42.79,2.69,0.0,0.0,0.0,0.0,0.0
2012,7,makwanpur,27.4,85.0,378.21,27.21,30.86,78.57,2.24,0.0,0.0,0.0,0.0,0.0
2012,8,makwanpur,27.4,85.0,238.11,25.96,29.44,83.41,1.84,0.0,0.0,0.0,0.0,0.0
2012,9,makwanpur,27.4,85.0,315.49,24.6,28.32,84.82,1.95,0.0,0.0,0.0,0.0,0.0
2012,10,makwanpur,27.4,85.0,21.98,20.58,25.79,77.75,2.09,0.0,0.0,0.0,0.0,0.0
2012,11,makwanpur,27.4,85.0,5.86,16.38,23.34,60.17,2.25,0.0,0.0,0.0,0.0,0.0
2012,12,makwanpur,27.4,85.0,0.0,13.06,20.55,52.64,2.4,0.0,0.0,0.0,0.0,0.0
2013,1,makwanpur,27.4,85.0,8.48,11.39,19.35,46.59,2.62,0.0,0.0,0.0,0.0,0.0
2013,2,makwanpur,27.4,85.0,41.73,16.5,24.33,46.94,3.08,0.0,0.0,0.0,0.0,0.0
2013,3,makwanpur,27.4,85.0,11.43,22.33,30.16,35.82,2.97,0.0,0.0,0.0,0.0,0.0
2013,4,makwanpur,27.4,85.0,32.21,26.29,33.52,33.83,2.93,0.0,0.0,0.0,0.0,0.0
2013,5,makwanpur,27.4,85.0,118.94,28.61,35.39,34.61,2.32,0.0,0.0,0.0,0.0,0.0
2013,6,makwanpur,27.4,85.0,299.69,27.74,32.41,67.66,2.11,0.0,0.0,0.0,0.0,0.0
2013,7,makwanpur,27.4,85.0,218.92,26.74,30.57,80.24,1.82,0.0,0.0,0.0,0.0,0.0
2013,8,makwanpur,27.4,85.0,351.64,25.79,29.14,82.86,1.68,0.0,0.0,0.0,0.0,0.0
2013,9,makwanpur,27.4,85.0,216.95,25.11,28.66,84.4,1.87,0.0,0.0,0.0,0.0,0.0
2013,10,makwanpur,27.4,85.0,179.81,22.16,25.92,83.01,1.79,0.0,0.0,0.0,0.0,0.0
2013,11,makwanpur,27.4,85.0,1.3,17.92,23.56,70.44,1.67,0.0,0.0,0.0,0.0,0.0
2013,12,makwanpur,27.4,85.0,0.04,14.83,20.94,63.91,1.77,0.0,0.0,0.0,0.0,0.0
2014,1,makwanpur,27.4,85.0,9.79,13.67,20.91,57.2,2.27,0.0,0.0,0.0,0.0,0.0
2014,2,makwanpur,27.4,85.0,20.91,15.75,22.96,50.06,2.53,0.0,0.0,0.0,0.0,0.0
2014,3,makwanpur,27.4,85.0,14.28,21.52,28.97,38.13,2.73,0.0,0.0,0.0,0.0,0.0
2014,4,makwanpur,27.4,85.0,6.27,27.73,35.49,23.12,2.97,0.0,0.0,0.0,0.0,0.0
2014,5,makwanpur,27.4,85.0,144.56,29.52,35.89,37.88,2.73,0.0,0.0,0.0,0.0,0.0
2014,6,makwanpur,27.4,85.0,229.97,30.41,35.47,53.68,2.07,0.0,0.0,0.0,0.0,0.0
2014,7,makwanpur,27.4,85.0,295.85,27.08,30.04,82.89,2.11,0.0,0.0,0.0,0.0,0.0
2014,8,makwanpur,27.4,85.0,334.44,26.4,29.43,84.82,2.02,0.0,0.0,0.0,0.0,0.0
2014,9,makwanpur,27.4,85.0,235.84,24.78,27.98,85.67,1.95,0.0,0.0,0.0,0.0,0.0
2014,10,makwanpur,27.4,85.0,71.25,21.9,26.25,79.56,1.79,0.0,0.0,0.0,0.0,0.0
2014,11,makwanpur,27.4,85.0,0.0,18.35,24.23,61.59,1.77,0.0,0.0,0.0,0.0,0.0
2014,12,makwanpur,27.4,85.0,13.97,14.52,21.55,54.82,1.89,0.0,0.0,0.0,0.0,0.0
2015,1,makwanpur,27.4,85.0,9.17,14.28,21.42,53.48,2.19,0.0,0.0,0.0,0.0,0.0
2015,2,makwanpur,27.4,85.0,6.5,17.96,25.19,43.44,2.45,0.0,0.0,0.0,0.0,0.0
2015,3,makwanpur,27.4,85.0,65.58,21.66,28.75,44.76,2.88,0.0,0.0,0.0,0.0,0.0
2015,4,makwanpur,27.4,85.0,67.7,25.52,31.84,43.46,2.57,0.0,0.0,0.0,0.0,0.0
2015,5,makwanpur,27.4,85.0,58.83,29.94,36.44,35.66,2.31,0.0,0.0,0.0,0.0,0.0
2015,6,makwanpur,27.4,85.0,178.17,30.35,35.67,52.6,2.5,0.0,0.0,0.0,0.0,0.0
2015,7,makwanpur,27.4,85.0,297.38,27.08,30.66,79.38,2.52,0.0,0.0,0.0,0.0,0.0
2015,8,makwanpur,27.4,85.0,426.9,26.37,29.44,85.77,2.07,0.0,0.0,0.0,0.0,0.0
2015,9,makwanpur,27.4,85.0,152.76,25.22,28.63,83.6,1.85,0.0,0.0,0.0,0.0,0.0
2015,10,makwanpur,27.4,85.0,40.95,22.8,27.46,68.26,1.77,0.0,0.0,0.0,0.0,0.0
