YEAR,MONTH,DISTRICT,Brightness,Confidence,ThermalData,FRP,Fire_Count,LAT,LON
2014,5,bardiya,325.0772727272727,65.06060606060606,306.839393939394,2067.8,132,28.45,81.3
2014,5,bhojpur,311.8,53.0,295.4,22.9,2,,
2014,5,dadeldhura,319.2560975609756,59.02439024390244,303.94146341463414,409.2,41,29.3,80.6
2014,5,dailekh,315.768,57.92,298.432,551.1,25,28.8,81.7
2014,5,dang,320.27407407407406,66.88888888888889,304.56666666666666,309.9,27,28.05,82.4
2014,5,dhading,322.46666666666664,58.333333333333336,305.46666666666664,41.6,3,27.7,85.2
2014,5,dolakha,326.93333333333334,60.66666666666666,305.8,136.1,6,,
2014,5,doti,321.0377358490566,61.50943396226416,302.75471698113205,786.7,53,29.3,80.95
2014,5,gorkha,323.425,68.25,305.525,44.5,4,28.0,84.6
2014,5,gulmi,315.22,69.46666666666667,296.84000000000003,243.6,15,28.1,83.2
2014,5,humla,321.5,65.0,299.6,13.3,1,30.0,81.8
2014,5,ilam,319.7,56.0,303.7,6.5,1,26.9,88.0
2014,5,jajarkot,317.40833333333336,56.41666666666666,300.5916666666667,188.3,12,,
2014,5,kabhrepalanchok,329.1333333333333,73.33333333333333,310.90000000000003,35.6,3,,
2014,5,kailali,324.1435294117647,60.02352941176471,306.74,1302.5,85,28.7,80.8
2014,5,kalikot,325.3,71.0,300.2,19.5,1,,
2014,5,kanchanpur,323.05357142857144,61.67857142857143,305.5464285714285,361.8,28,29.0,80.2
2014,5,kathmandu,320.7,33.0,306.6,7.7,1,27.73,85.37
2014,5,khotang,316.0,58.66666666666666,299.06666666666666,113.6,6,,
2014,5,mahottari,337.0,79.0,316.3,17.7,1,26.7,85.8
2014,5,makawanpur,309.26666666666665,62.0,295.40000000000003,31.3,3,,
2014,5,nawalparasi,330.425,66.5,309.3,76.6,4,27.6,84.0
2014,5,nuwakot,321.725,73.75,302.375,68.2,4,27.85,85.25
2014,5,okhaldhunga,334.3666666666666,81.0,309.3666666666666,62.0,3,27.3,86.5
2014,5,palpa,318.3,67.85714285714286,298.0571428571429,294.8,7,27.9,83.5
2014,5,panchthar,320.9647058823529,64.6470588235294,300.1294117647059,468.4,17,,
2014,5,pyuthan,315.95,63.81818181818182,297.41136363636366,820.4,44,,
2014,5,ramechhap,337.5571428571429,76.85714285714286,310.04285714285714,245.6,7,,
2014,5,rasuwa,325.4,78.5,298.825,89.8,4,28.1,85.3
2014,5,rukum,316.90714285714284,53.5,300.0857142857143,321.0,14,28.65,82.35
2014,5,rupandehi,313.08000000000004,66.8,298.6,49.5,5,27.57,83.47
2014,5,salyan,322.9198113207547,65.04716981132076,303.4792452830189,2247.0,106,28.4,82.1
2014,5,sindhuli,319.5571428571429,66.28571428571429,299.9142857142857,94.6,7,27.2,85.9
2014,5,sindhupalchok,327.95,76.0,309.8,26.9,2,,
2014,5,solukhumbu,324.15,71.5,304.35,20.3,2,28.0,86.8
2014,5,surkhet,322.565,65.975,304.2558333333333,2234.6,120,28.75,81.4
2014,5,syangja,329.54999999999995,53.5,303.45000000000005,32.5,2,28.0,83.85
2014,5,tanahu,321.1,50.5,305.45,19.1,2,,
2014,5,udayapur,320.21666666666664,74.83333333333333,302.4166666666667,69.8,6,26.9,86.5
2014,6,baitadi,324.3,65.5,304.5,28.4,2,29.5,80.5
2014,6,bajhang,316.82,40.0,299.58000000000004,57.4,5,,
2014,6,dadeldhura,316.96,63.6,300.3,53.8,5,29.3,80.6
2014,6,dailekh,315.4,49.0,298.3,19.6,2,28.8,81.7
2014,6,doti,318.65,52.25,303.475,27.4,4,29.3,80.95
2014,6,jajarkot,325.0,62.2,305.66,64.4,5,,
2014,6,kanchanpur,334.54999999999995,79.0,305.79999999999995,89.4,2,29.0,80.2
2014,6,mugu,329.05,61.5,301.0,61.7,2,29.5,82.1
2014,6,rasuwa,320.55,62.0,297.8,34.900000000000006,2,28.1,85.3
2014,6,rukum,315.2444444444444,59.22222222222222,296.2555555555556,132.5,9,28.65,82.35
2014,6,surkhet,321.2,55.0,302.2,8.5,1,28.75,81.4
2014,8,dadeldhura,317.8,46.0,300.8,7.7,1,29.3,80.6
2014,9,mugu,329.6,62.0,298.7,32.0,1,29.5,82.1
2014,10,bardiya,315.5,48.0,300.4,7.5,1,28.45,81.3
2014,10,kabhrepalanchok,300.9,19.0,288.4,8.3,1,,
2014,11,achham,308.4,59.0,288.4,19.0,2,,
2014,11,bajhang,308.22,45.8,287.79,162.9,10,,
2014,11,bajura,306.9,60.0,291.4,15.4,1,,
2014,11,bardiya,312.7,66.0,300.8,6.0,1,28.45,81.3
2014,11,dhading,307.8,54.0,292.5,17.5,1,27.7,85.2
2014,11,dolpa,321.9,62.71428571428572,292.3285714285714,352.6,7,29.0,82.9
2014,11,humla,324.0,70.0,297.6,26.3,1,30.0,81.8
2014,11,jajarkot,316.0,61.75,290.625,71.4,4,,
2014,11,jumla,311.26666666666665,50.0,290.55,73.1,6,29.3,82.2
2014,11,kalikot,307.0,56.0,292.75,17.9,2,,
2014,11,kanchanpur,322.53333333333336,70.33333333333333,298.3666666666667,243.8,6,29.0,80.2
2014,11,mugu,301.4,35.0,283.5,13.7,1,29.5,82.1
2014,11,myagdi,302.6,27.5,283.85,45.9,2,28.4,83.6
2014,11,parsa,308.75,56.833333333333336,296.6666666666667,29.8,6,,
2014,11,rukum,308.6166666666667,40.66666666666666,291.71666666666664,158.6,6,28.65,82.35
2014,11,rupandehi,311.3,63.5,298.45000000000005,12.2,2,27.57,83.47
2014,11,solukhumbu,301.1,17.0,287.9,4.0,1,28.0,86.8
2014,11,taplejung,300.1,9.0,283.6,4.5,1,27.4,87.7
2014,11,terhathum,309.0,64.0,296.0,6.1,1,27.1,87.5
2014,12,baglung,308.0,60.0,291.6,10.4,1,28.3,83.6
2014,12,bajhang,310.325,59.5,285.2,68.9,4,,
2014,12,bajura,309.6666666666667,49.833333333333336,290.1166666666667,83.6,6,,
2014,12,bhojpur,305.2,51.0,286.3,28.6,1,,
2014,12,darchula,304.5,58.0,285.65,15.7,2,29.9,80.6
2014,12,dhading,305.2,61.0,293.7,9.7,1,27.7,85.2
2014,12,dolpa,308.95000000000005,50.0,288.85,72.1,2,29.0,82.9
2014,12,gorkha,309.2,55.0,293.3,10.9,1,28.0,84.6
2014,12,humla,318.06666666666666,70.0,289.4833333333333,133.2,6,30.0,81.8
2014,12,jajarkot,307.0,50.333333333333336,290.3,27.9,3,,
2014,12,kalikot,311.85714285714283,55.71428571428572,285.9428571428571,115.5,7,,
2014,12,kanchanpur,312.01666666666665,55.0,289.81666666666666,107.1,6,29.0,80.2
2014,12,kaski,313.2,67.5,294.7,25.9,2,28.2,83.9
2014,12,lamjung,312.63,54.5,288.18,371.6,10,28.3,84.4
2014,12,morang,308.3,58.0,295.2,7.6,1,26.5,87.3
2014,12,mugu,326.7444444444444,74.66666666666667,290.1222222222222,901.0,9,29.5,82.1
2014,12,myagdi,307.575,41.25,293.8,35.9,4,28.4,83.6
2014,12,parsa,309.8,55.0,296.3,6.7,1,,
2014,12,rasuwa,317.18,75.0,293.56,239.1,5,28.1,85.3
2014,12,rukum,313.9375,62.125,289.8,136.4,8,28.65,82.35
2014,12,sankhuwasabha,303.6,39.0,286.05,20.8,2,27.3,87.3
2014,12,saptari,312.0,58.0,296.2,18.9,2,26.6,86.8
2014,12,solukhumbu,305.6,54.0,285.5,11.3,1,28.0,86.8
2015,1,bajhang,301.05,32.0,285.70000000000005,13.4,2,,
2015,1,bajura,325.4,77.0,290.25,45.8,2,,
2015,1,chitawan,307.2,61.375,292.75,149.3,8,27.7,84.4
2015,1,dhankuta,301.6,34.0,290.5,10.4,1,27.0,87.3
2015,1,gorkha,307.8333333333333,54.66666666666666,289.7,29.7,3,28.0,84.6
2015,1,humla,316.7,37.0,296.5,23.1,1,30.0,81.8
2015,1,jhapa,308.5,67.0,295.0,13.2,1,26.7,87.9
2015,1,kanchanpur,304.4,59.0,292.9,5.9,1,29.0,80.2
2015,1,kapilbastu,307.2,64.0,295.55,14.7,2,,
2015,1,kaski,301.8,19.0,287.5,6.5,1,28.2,83.9
2015,1,lamjung,302.0,39.0,283.3,6.8,1,28.3,84.4
2015,1,morang,310.2,69.0,293.1,15.4,1,26.5,87.3
2015,1,mustang,301.6,23.0,285.45000000000005,15.0,2,28.7,83.67
2015,1,palpa,300.3,35.0,289.1,5.3,1,27.9,83.5
2015,1,panchthar,309.6666666666667,57.0,293.0333333333333,39.0,3,,
2015,1,pyuthan,304.2,53.5,292.0,33.0,2,,
2015,1,rukum,307.95000000000005,34.0,291.4,19.3,2,28.65,82.35
2015,1,saptari,333.7,83.0,275.25,149.3,4,26.6,86.8
2015,1,sarlahi,301.4,47.0,278.1,4.7,1,27.0,85.45
2015,1,sindhupalchok,311.65,71.5,279.75,134.5,2,,
2015,1,taplejung,307.8666666666667,41.66666666666666,286.8,34.8,3,27.4,87.7
2015,2,bajhang,317.45,72.0,293.15,35.3,2,,
2015,2,bajura,308.1,55.0,291.1,8.4,1,,
2015,2,bara,309.6333333333334,59.66666666666666,294.1,25.4,3,27.15,84.95
2015,2,chitawan,311.425,57.125,293.775,288.4,16,27.7,84.4
2015,2,darchula,312.6,70.0,290.6,14.5,1,29.9,80.6
2015,2,dolpa,307.8,48.0,288.45000000000005,22.5,2,29.0,82.9
2015,2,humla,314.9,66.0,300.7,11.9,1,30.0,81.8
2015,2,jajarkot,315.96666666666664,66.33333333333333,294.56666666666666,45.8,3,,
2015,2,jhapa,318.4,71.5,304.04999999999995,18.9,2,26.7,87.9
2015,2,kanchanpur,319.0272727272728,71.9090909090909,295.4909090909091,255.0,11,29.0,80.2
2015,2,khotang,315.0,69.0,302.9,8.3,1,,
2015,2,lalitpur,304.6,59.0,290.3,7.1,1,27.63,85.33
2015,2,lamjung,305.4,22.0,291.4,7.0,1,28.3,84.4
2015,2,mahottari,309.04999999999995,48.5,296.65,25.1,2,26.7,85.8
2015,2,makawanpur,307.6,51.0,287.4,45.6,1,,
2015,2,morang,309.9,62.0,295.0,7.3,1,26.5,87.3
2015,2,myagdi,311.5,54.66666666666666,294.7,56.8,3,28.4,83.6
2015,2,parsa,320.2,76.0,303.2,12.1,1,,
2015,2,pyuthan,308.4,49.0,294.5,5.0,1,,
2015,2,rukum,305.9,17.0,294.3,10.1,1,28.65,82.35
2015,2,salyan,311.7,66.0,297.7,6.9,1,28.4,82.1
2015,2,sankhuwasabha,315.3,61.25,285.575,295.3,4,27.3,87.3
2015,2,saptari,314.6,68.0,303.1,6.7,1,26.6,86.8
2015,2,solukhumbu,300.5,23.0,290.0,6.4,1,28.0,86.8
2015,2,sunsari,305.4,41.0,287.2,5.6,1,26.75,87.3
2015,2,taplejung,304.4666666666667,40.0,288.56666666666666,19.3,3,27.4,87.7
2015,2,terhathum,313.625,51.0,298.0,120.3,4,27.1,87.5
2015,3,arghakhanchi,319.1,74.0,295.4,24.0,1,27.9,83.2
2015,3,baglung,306.9,49.0,295.0,6.7,1,28.3,83.6
2015,3,bajura,306.3,39.5,289.45000000000005,53.4,2,,
2015,3,bara,312.8,56.66666666666666,299.76666666666665,19.4,3,27.15,84.95
2015,3,bhojpur,322.6666666666667,66.83333333333333,303.56666666666666,77.7,6,,
2015,3,chitawan,318.93225806451613,65.03225806451613,298.30645161290323,786.9,31,27.7,84.4
2015,3,dang,312.65,65.5,298.25,24.2,2,28.05,82.4
2015,3,dhanusha,323.2714285714286,69.14285714285714,300.5285714285714,137.9,7,,
2015,3,jajarkot,316.2,45.0,296.5,13.8,1,,
2015,3,jhapa,320.6,56.0,300.4,17.6,1,26.7,87.9
2015,3,kanchanpur,330.725,76.5625,298.51875,1094.9,16,29.0,80.2
2015,3,khotang,319.0,46.0,303.1,6.3,1,,
2015,3,morang,315.93333333333334,71.33333333333333,296.7333333333333,42.7,3,26.5,87.3
2015,3,myagdi,306.5,44.0,295.5,14.0,2,28.4,83.6
2015,3,nawalparasi,314.6,57.0,301.8,9.0,1,27.6,84.0
2015,3,palpa,314.7,60.0,299.7,8.5,1,27.9,83.5
2015,3,panchthar,326.225,79.0,303.75,71.6,4,,
2015,3,parsa,320.85,65.25,301.25,80.69999999999999,4,,
2015,3,rautahat,320.12,62.4,301.88,59.3,5,,
2015,3,salyan,300.4,26.0,286.9,3.1,1,28.4,82.1
2015,3,sankhuwasabha,326.61428571428576,73.28571428571429,294.2285714285714,233.5,7,27.3,87.3
2015,3,saptari,325.55,76.0,302.325,85.1,4,26.6,86.8
2015,3,sunsari,319.05,59.16666666666666,300.6666666666667,102.3,6,26.75,87.3
2015,3,taplejung,315.2916666666667,63.41666666666666,295.35,386.0,12,27.4,87.7
2015,3,terhathum,323.18333333333334,67.66666666666667,305.3,72.8,6,27.1,87.5
2015,3,udayapur,320.75,54.625,303.075,70.8,8,26.9,86.5
2015,4,bajura,304.8,22.0,290.7,4.6,1,,
2015,4,banke,323.4,68.0,300.5,13.0,1,28.1,81.7
2015,4,bara,326.35714285714283,67.42857142857143,305.6642857142857,337.0,14,27.15,84.95
2015,4,bardiya,328.8,73.0,305.0,18.7,1,28.45,81.3
2015,4,bhojpur,321.1,46.5,302.85,35.9,2,,
2015,4,chitawan,317.87142857142857,56.142857142857146,298.0857142857143,122.0,7,27.7,84.4
2015,4,dang,318.25,61.0,304.58,103.3,10,28.05,82.4
2015,4,dhankuta,319.96666666666664,73.66666666666667,295.2333333333333,46.5,3,27.0,87.3
2015,4,kailali,329.2,79.0,305.1,12.3,1,28.7,80.8
2015,4,khotang,322.7,66.0,307.3,13.3,1,,
2015,4,lamjung,315.0,44.0,297.9,8.6,1,28.3,84.4
2015,4,mahottari,325.2,69.0,308.4,19.6,1,26.7,85.8
2015,4,makawanpur,304.9,62.0,292.8,6.9,1,,
2015,4,morang,318.0,34.0,304.4,8.9,1,26.5,87.3
2015,4,palpa,316.3,65.0,299.5,9.2,1,27.9,83.5
2015,4,panchthar,308.4,37.0,292.6,6.1,1,,
2015,4,parsa,325.99310344827586,64.55172413793103,303.151724137931,932.5,29,,
2015,4,rautahat,321.7611111111111,69.38888888888889,302.68888888888887,390.9,18,,
2015,4,sarlahi,320.3,62.0,305.1,25.5,1,27.0,85.45
2015,4,sindhuli,326.85,71.0,308.05,40.8,2,27.2,85.9
2015,4,siraha,323.2,45.0,307.9,11.6,1,,
2015,4,sunsari,325.7,71.0,304.5,22.9,1,26.75,87.3
2015,4,udayapur,315.1428571428572,61.142857142857146,298.5571428571429,83.5,7,26.9,86.5
2015,5,banke,322.0307692307692,53.07692307692308,304.73846153846154,244.5,13,28.1,81.7
2015,5,bara,323.4,55.0,308.75,22.6,2,27.15,84.95
2015,5,bardiya,321.11538461538464,60.80769230769231,305.6038461538461,276.8,26,28.45,81.3
2015,5,chitawan,321.52,52.0,302.32000000000005,53.8,5,27.7,84.4
2015,5,dadeldhura,318.0642857142857,64.5,301.29285714285714,285.3,14,29.3,80.6
2015,5,dailekh,321.9,60.0,306.4,9.3,1,28.8,81.7
2015,5,dang,325.125,63.0,307.9,105.5,8,28.05,82.4
2015,5,dhading,319.1,42.0,303.8,9.1,1,27.7,85.2
2015,5,dhankuta,327.0,76.0,306.2,9.6,1,27.0,87.3
2015,5,dolakha,309.35,65.0,290.9,21.6,2,,
2015,5,doti,316.8933333333333,62.333333333333336,300.7133333333333,165.3,15,29.3,80.95
2015,5,humla,317.75,63.0,291.95,150.0,2,30.0,81.8
2015,5,jajarkot,312.46666666666664,20.33333333333333,295.03333333333336,26.8,3,,
2015,5,kailali,324.696,62.2,307.868,304.0,25,28.7,80.8
2015,5,kanchanpur,333.3342857142857,70.88571428571429,307.3,1258.3,35,29.0,80.2
2015,5,khotang,325.1,69.0,302.2,8.2,1,,
2015,5,nawalparasi,328.225,71.5,303.8,76.9,4,27.6,84.0
2015,5,nuwakot,307.0,70.0,291.5,7.7,1,27.85,85.25
2015,5,parsa,325.7,65.8,300.16,81.6,5,,
2015,5,pyuthan,317.625,58.75,301.925,39.1,4,,
2015,5,salyan,317.6428571428572,56.57142857142857,302.9857142857143,82.7,7,28.4,82.1
2015,5,sankhuwasabha,307.4,43.0,288.7,7.1,1,27.3,87.3
2015,5,surkhet,323.1642857142857,69.64285714285714,306.4142857142857,202.6,14,28.75,81.4
2015,5,taplejung,316.8333333333333,64.66666666666667,297.0,54.8,3,27.4,87.7
2015,5,udayapur,320.2,66.0,296.1,19.3,1,26.9,86.5
2015,6,achham,310.35,72.25,296.05,30.4,4,,
2015,6,arghakhanchi,317.325,58.0,302.3,38.3,4,27.9,83.2
2015,6,baitadi,316.375,50.5,301.95,46.1,4,29.5,80.5
2015,6,bajhang,326.1,53.0,304.9,50.3,2,,
2015,6,bajura,302.5,49.0,291.7,15.7,1,,
2015,6,banke,320.16111111111115,68.94444444444444,305.65,164.7,18,28.1,81.7
2015,6,bara,322.8,68.0,307.7,12.9,1,27.15,84.95
2015,6,bardiya,330.54999999999995,72.69444444444444,310.0388888888889,749.2,36,28.45,81.3
2015,6,dadeldhura,318.825,56.5,303.56666666666666,198.1,12,29.3,80.6
2015,6,dang,326.2,71.83333333333333,307.26666666666665,123.2,6,28.05,82.4
2015,6,darchula,304.7,61.0,293.6,6.4,1,29.9,80.6
2015,6,dhading,322.65,71.5,304.70000000000005,17.9,2,27.7,85.2
2015,6,dolakha,326.1,62.0,310.6,20.0,2,,
2015,6,doti,318.3233333333334,57.06666666666667,302.47666666666663,405.2,30,29.3,80.95
2015,6,gulmi,321.4,68.0,301.6,12.7,1,28.1,83.2
2015,6,humla,317.3833333333333,61.66666666666666,292.8666666666667,110.7,6,30.0,81.8
2015,6,jajarkot,321.125,66.625,296.925,575.7,8,,
2015,6,jumla,333.65,64.5,298.3,59.3,2,29.3,82.2
2015,6,kabhrepalanchok,326.25,36.5,305.95000000000005,20.2,2,,
2015,6,kailali,320.1823529411765,62.1764705882353,305.11764705882354,186.3,17,28.7,80.8
2015,6,kanchanpur,324.56666666666666,68.66666666666667,305.81904761904764,367.3,21,29.0,80.2
2015,6,kapilbastu,330.3,68.5,313.225,93.1,8,,
2015,6,mugu,332.2,72.0,312.1,20.2,1,29.5,82.1
2015,6,nawalparasi,316.6,66.0,295.5,7.1,1,27.6,84.0
2015,6,nuwakot,326.6,77.0,305.7,11.5,1,27.85,85.25
2015,6,pyuthan,324.7,67.0,302.25,143.5,4,,
2015,6,ramechhap,323.4,75.0,305.7,14.7,1,,
2015,6,rolpa,321.9,93.5,290.54999999999995,45.3,2,,
2015,6,rukum,310.82222222222225,57.22222222222222,296.27777777777777,83.4,9,28.65,82.35
2015,6,salyan,318.48,67.6,301.36,63.3,5,28.4,82.1
2015,6,sindhuli,306.0,66.0,284.5,6.7,1,27.2,85.9
2015,6,surkhet,322.93529411764706,65.0,305.0058823529412,229.4,17,28.75,81.4
2015,7,banke,310.8,28.0,289.2,7.9,1,28.1,81.7
2015,9,bhaktapur,311.2,19.0,296.6,5.9,1,27.7,85.5
2015,9,kailali,314.9,65.0,300.8,6.8,1,28.7,80.8
2015,9,kanchanpur,315.75,47.0,298.54999999999995,18.0,2,29.0,80.2
2015,10,bara,311.6,42.66666666666666,298.3,25.8,3,27.15,84.95
2015,10,bhojpur,328.9,63.0,308.0,21.4,1,,
2015,10,kanchanpur,330.7,83.0,302.4,33.5,1,29.0,80.2
2015,10,mugu,334.7,88.0,292.7,162.6,2,29.5,82.1
2015,10,sankhuwasabha,302.2,20.0,287.8,4.3,1,27.3,87.3
2015,11,baglung,310.8,61.0,291.4,11.9,1,28.3,83.6
2015,11,bajhang,309.9833333333333,58.833333333333336,292.0,129.0,6,,
2015,11,bardiya,312.65,66.0,294.0,73.2,2,28.45,81.3
2015,11,chitawan,304.4,40.0,290.4,5.0,1,27.7,84.4
2015,11,dolakha,303.26666666666665,25.0,290.1666666666667,20.5,3,,
2015,11,dolpa,315.06666666666666,52.16666666666666,290.56666666666666,133.2,6,29.0,82.9
2015,11,doti,314.2,70.0,298.1,9.3,1,29.3,80.95
2015,11,gorkha,310.5,49.5,293.3,22.8,2,28.0,84.6
2015,11,humla,320.53333333333336,69.66666666666667,285.77500000000003,521.7,12,30.0,81.8
2015,11,kalikot,328.6,85.0,294.6,53.3,1,,
2015,11,kapilbastu,312.7,60.333333333333336,299.03333333333336,22.6,3,,
2015,11,mugu,334.025,65.0,299.275,271.9,4,29.5,82.1
2015,11,mustang,302.7,22.0,286.1,13.9,2,28.7,83.67
2015,11,nawalparasi,321.7,77.0,299.3,18.9,1,27.6,84.0
2015,11,rautahat,314.8,51.0,297.5,9.8,1,,
2015,11,rukum,306.05,48.5,285.20000000000005,22.1,2,28.65,82.35
2015,11,rupandehi,312.2,70.0,296.2,8.9,1,27.57,83.47
2015,12,achham,311.6,72.0,290.4,10.0,1,,
2015,12,baitadi,306.4,63.0,295.1,7.5,1,29.5,80.5
2015,12,bajhang,307.36153846153843,52.38461538461539,287.7153846153846,200.1,13,,
2015,12,bajura,314.2,68.4,287.22,82.1,5,,
2015,12,bardiya,321.6,81.0,292.0,33.8,1,28.45,81.3
2015,12,chitawan,305.1625,51.375,292.775,91.4,8,27.7,84.4
2015,12,dailekh,304.6,48.0,290.6333333333333,26.2,3,28.8,81.7
2015,12,darchula,312.40000000000003,50.333333333333336,285.06666666666666,105.1,3,29.9,80.6
2015,12,dhading,314.725,68.25,291.375,67.60000000000001,4,27.7,85.2
2015,12,dhanusha,311.15,68.5,297.1,13.0,2,,
2015,12,dolpa,307.9764705882353,48.70588235294117,285.25882352941176,239.3,17,29.0,82.9
2015,12,doti,304.7,59.0,292.2,8.2,1,29.3,80.95
2015,12,gorkha,317.9266666666666,65.13333333333334,289.4933333333333,521.2,15,28.0,84.6
2015,12,humla,309.7409090909091,47.22727272727273,284.67727272727274,457.4,22,30.0,81.8
2015,12,ilam,304.0,54.0,290.5,13.8,1,26.9,88.0
2015,12,jajarkot,307.01666666666665,38.833333333333336,290.9833333333333,92.9,6,,
2015,12,jumla,307.825,46.75,293.2,85.4,4,29.3,82.2
2015,12,kailali,306.2,63.0,294.3,6.5,1,28.7,80.8
2015,12,kalikot,318.4642857142857,59.642857142857146,290.65714285714284,700.3,14,,
2015,12,kanchanpur,309.8333333333333,63.16666666666666,291.5111111111111,433.2,18,29.0,80.2
2015,12,kaski,306.65,50.5,289.95,24.5,2,28.2,83.9
2015,12,lalitpur,301.1,31.0,290.5,3.4,1,27.63,85.33
2015,12,lamjung,311.26666666666665,55.66666666666666,286.3666666666667,66.7,3,28.3,84.4
2015,12,makawanpur,309.8,58.0,296.7,6.0,1,,
2015,12,mugu,311.93333333333334,49.55555555555556,289.2555555555556,193.7,9,29.5,82.1
2015,12,myagdi,323.5,82.0,282.9,35.2,1,28.4,83.6
2015,12,nawalparasi,307.45,58.75,295.45,28.9,4,27.6,84.0
2015,12,parsa,308.18888888888887,53.44444444444444,292.85555555555555,216.7,9,,
2015,12,rautahat,315.0,59.0,295.40000000000003,55.4,3,,
2015,12,rukum,312.12380952380954,55.61904761904762,286.2904761904762,538.1,21,28.65,82.35
2015,12,rupandehi,310.1,67.5,294.79999999999995,29.1,2,27.57,83.47
2015,12,saptari,320.43333333333334,73.16666666666667,295.3,285.40000000000003,6,26.6,86.8
2015,12,sindhuli,302.5,52.0,289.4,6.1,1,27.2,85.9
2015,12,solukhumbu,304.4,45.0,294.4,11.5,1,28.0,86.8
2015,12,sunsari,309.5,52.0,293.0,14.5,1,26.75,87.3
2016,1,achham,304.53333333333336,56.333333333333336,290.7,81.0,3,,
2016,1,baitadi,314.9,69.0,300.5,10.2,1,29.5,80.5
2016,1,bajhang,306.05454545454546,49.18181818181818,285.4909090909091,227.5,11,,
2016,1,bajura,301.35,27.0,286.15,28.8,2,,
2016,1,bara,310.9,67.0,298.6,6.7,1,27.15,84.95
2016,1,bardiya,307.82,53.4,292.6,52.3,5,28.45,81.3
2016,1,chitawan,307.9,61.0,292.4,73.5,8,27.7,84.4
2016,1,darchula,304.0,49.0,285.2,9.0,1,29.9,80.6
2016,1,dolpa,318.9857142857143,54.85714285714285,284.5142857142857,231.9,7,29.0,82.9
2016,1,doti,306.1,40.333333333333336,294.6666666666667,19.8,3,29.3,80.95
2016,1,gorkha,310.79999999999995,44.0,284.6,82.9,2,28.0,84.6
2016,1,humla,324.19375,63.4375,284.15,2036.6,16,30.0,81.8
2016,1,jajarkot,313.625,63.75,292.7,77.1,4,,
2016,1,jhapa,310.1,64.5,296.65,14.3,2,26.7,87.9
2016,1,jumla,307.275,48.5,285.525,61.5,4,29.3,82.2
2016,1,kailali,306.4,63.0,294.0,8.8,1,28.7,80.8
2016,1,kalikot,316.03333333333336,68.0,288.8333333333333,137.5,6,,
2016,1,kanchanpur,311.4111111111111,56.22222222222222,292.8888888888889,186.0,9,29.0,80.2
2016,1,kapilbastu,311.3,71.0,290.6,13.9,1,,
2016,1,kaski,302.35,38.0,286.45,13.4,2,28.2,83.9
2016,1,lamjung,329.8666666666667,80.66666666666667,289.26666666666665,158.6,3,28.3,84.4
2016,1,makawanpur,307.5,51.0,293.6,7.8,1,,
2016,1,mugu,317.675,61.5,291.675,201.2,4,29.5,82.1
2016,1,myagdi,310.325,54.5,292.375,71.6,4,28.4,83.6
2016,1,palpa,305.04999999999995,57.0,293.15,14.2,2,27.9,83.5
2016,1,parsa,303.9,49.0,292.9,6.9,1,,
2016,1,rasuwa,306.4,20.0,292.0,7.1,1,28.1,85.3
2016,1,rolpa,311.6,71.0,283.4,16.1,1,,
2016,1,rukum,307.5866666666667,45.66666666666666,289.8,249.2,15,28.65,82.35
2016,1,rupandehi,310.2,50.0,299.9,6.8,1,27.57,83.47
2016,1,salyan,300.6,33.0,278.4,6.1,1,28.4,82.1
2016,1,saptari,318.5285714285714,71.14285714285714,297.92857142857144,245.9,7,26.6,86.8
2016,1,sarlahi,307.5,60.0,296.1,11.6,2,27.0,85.45
2016,1,sunsari,312.5,54.5,296.95000000000005,16.6,2,26.75,87.3
2016,1,udayapur,316.4,74.0,295.2,45.8,1,26.9,86.5
2016,2,achham,311.175,62.0,292.875,39.1,4,,
2016,2,baitadi,307.8,47.333333333333336,295.06666666666666,34.7,3,29.5,80.5
2016,2,bajhang,312.6,60.77272727272727,288.8272727272727,487.5,22,,
2016,2,bajura,310.375,55.5,292.85,161.8,8,,
2016,2,bara,309.5,38.0,299.3,5.9,1,27.15,84.95
2016,2,bardiya,311.0166666666667,60.66666666666666,297.75,49.8,6,28.45,81.3
2016,2,bhojpur,312.6,65.0,298.3,26.8,1,,
2016,2,chitawan,317.8189189189189,58.91891891891892,298.09189189189186,1154.0,37,27.7,84.4
2016,2,dadeldhura,312.5,70.5,293.65,26.3,2,29.3,80.6
2016,2,dailekh,306.1,46.0,295.4,4.1,1,28.8,81.7
2016,2,dang,311.1090909090909,52.18181818181818,297.5272727272728,123.7,11,28.05,82.4
2016,2,darchula,322.0625,67.875,291.125,204.4,8,29.9,80.6
2016,2,dhading,319.71666666666664,68.16666666666667,298.68333333333334,130.0,6,27.7,85.2
2016,2,dhanusha,315.6,67.0,301.3,10.9,1,,
2016,2,dolakha,317.95000000000005,69.0,293.55,52.1,2,,
2016,2,dolpa,315.8052631578948,61.68421052631579,288.7368421052632,737.9,19,29.0,82.9
2016,2,doti,306.1,63.0,289.29999999999995,20.2,2,29.3,80.95
2016,2,gorkha,311.29,56.7,295.7,138.9,10,28.0,84.6
2016,2,humla,317.69,65.5,292.35,290.0,10,30.0,81.8
2016,2,ilam,312.90000000000003,52.333333333333336,298.8666666666667,22.3,3,26.9,88.0
2016,2,jajarkot,324.29999999999995,78.5,293.725,115.1,4,,
2016,2,jhapa,315.6,69.0,298.85,33.2,2,26.7,87.9
